"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"1752","TWrex-symptom","[HEADACHE]","69","77","[MIGRAINE]","337","345","To see whether vascular reactivity differed among clinically-defined [HEADACHE] categories, amplitude of pulsation of the superficial temporal artery, facial temperature, blood pressure, heart rate and respiration rate were monitored during mental arithmetic and reaction time tests in 30 young women subject to classical migraine, common [MIGRAINE] or episodically-recurring tension headaches, and in 10 others who rarely or never had headaches.","0"
"1753","TWrex-symptom","[HEADACHE]","380","388","[MIGRAINE]","320","328","To see whether vascular reactivity differed among clinically-defined headache categories, amplitude of pulsation of the superficial temporal artery, facial temperature, blood pressure, heart rate and respiration rate were monitored during mental arithmetic and reaction time tests in 30 young women subject to classical [MIGRAINE], common migraine or episodically-recurring tension [HEADACHE]s, and in 10 others who rarely or never had headaches.","0"
"1754","TWrex-symptom","[HEADACHE]","380","388","[MIGRAINE]","337","345","To see whether vascular reactivity differed among clinically-defined headache categories, amplitude of pulsation of the superficial temporal artery, facial temperature, blood pressure, heart rate and respiration rate were monitored during mental arithmetic and reaction time tests in 30 young women subject to classical migraine, common [MIGRAINE] or episodically-recurring tension [HEADACHE]s, and in 10 others who rarely or never had headaches.","0"
"1755","TWrex-symptom","[HEADACHE]","432","440","[MIGRAINE]","320","328","To see whether vascular reactivity differed among clinically-defined headache categories, amplitude of pulsation of the superficial temporal artery, facial temperature, blood pressure, heart rate and respiration rate were monitored during mental arithmetic and reaction time tests in 30 young women subject to classical [MIGRAINE], common migraine or episodically-recurring tension headaches, and in 10 others who rarely or never had [HEADACHE]s.","0"
"1756","TWrex-symptom","[HEADACHE]","432","440","[MIGRAINE]","337","345","To see whether vascular reactivity differed among clinically-defined headache categories, amplitude of pulsation of the superficial temporal artery, facial temperature, blood pressure, heart rate and respiration rate were monitored during mental arithmetic and reaction time tests in 30 young women subject to classical migraine, common [MIGRAINE] or episodically-recurring tension headaches, and in 10 others who rarely or never had [HEADACHE]s.","0"
"1757","TWrex-symptom","[SCLEROTIC SKULL BASE]","231","251","[SYNDROME]","17","25","Schinzel-Giedion [SYNDROME] (SGS) is a rare disorder with a likely autosomal recessive pattern of inheritance which is characterized by several facial dysmorphisms, midface hypoplasia, multiple skeletal anomalies including short and [SCLEROTIC SKULL BASE], short neck, and post-axial polydactyly.","0"
"1758","TWrex-symptom","[TACHYCARDIA]","51","62","[INAPPROPRIATE SINUS TACHYCARDIA]","0","31","[INAPPROPRIATE SINUS TACHYCARDIA] is a nonparoxysmal [TACHYCARDIA] characterized by high resting heart rates and a disproportionate response to activity.","0"
"1761","TWrex-symptom","[HEADACHE]","143","151","[MIGRAINE]","84","92","Pattern reversal visual evoked potentials (PVEPs) were recorded in 20 patients with [MIGRAINE] with aura (MA), 19 patients with migraine without [HEADACHE] (migraine equivalent; ME) during interictal periods, and 34 normal subjects.","0"
"1762","TWrex-symptom","[HEADACHE]","143","151","[MIGRAINE]","126","134","Pattern reversal visual evoked potentials (PVEPs) were recorded in 20 patients with migraine with aura (MA), 19 patients with [MIGRAINE] without [HEADACHE] (migraine equivalent; ME) during interictal periods, and 34 normal subjects.","0"
"1764","TWrex-symptom","[HEMIPLEGIA]","197","207","[FHM]","154","157","They include attacks of migraine with typical aura when a unilateral weakness is part of the aura, severe hemiplegic attacks similar to those reported in [FHM] but sporadic, migrainous infarcts with [HEMIPLEGIA], and, for some authors, alternating hemiplegia of childhood.","0"
"1765","TWrex-symptom","[HEMIPLEGIA]","244","254","[FHM]","154","157","They include attacks of migraine with typical aura when a unilateral weakness is part of the aura, severe hemiplegic attacks similar to those reported in [FHM] but sporadic, migrainous infarcts with hemiplegia, and, for some authors, alternating [HEMIPLEGIA] of childhood.","0"
"1766","TWrex-symptom","[PATTERN]","128","135","[CARCINOMA]","102","111","The tumor was removed under lateral rhinotomy and histopathologic examination revealed adenoid cystic [CARCINOMA] with cribriform [PATTERN].","0"
"1768","TWrex-symptom","[CIRRHOSIS]","96","105","[SYNDROME]","40","48","The careful examination for Budd-Chiari [SYNDROME] should be done in cases with cryptogenic liver [CIRRHOSIS], particularly in countries where the prevalence of the syndrome is high.","0"
"1769","TWrex-symptom","[CIRRHOSIS]","96","105","[SYNDROME]","161","169","The careful examination for Budd-Chiari syndrome should be done in cases with cryptogenic liver [CIRRHOSIS], particularly in countries where the prevalence of the [SYNDROME] is high.","0"
"1770","TWrex-symptom","[DEPRESSION]","65","75","[MS]","143","145","Latent growth curve analysis was used to examine trajectories in [DEPRESSION] and the effects of covariates such as age, time since diagnosis of [MS], type of ms, and functional limitations on the extent to which depression changed in the study period.","0"
"1771","TWrex-symptom","[DEPRESSION]","65","75","[MS]","155","157","Latent growth curve analysis was used to examine trajectories in [DEPRESSION] and the effects of covariates such as age, time since diagnosis of ms, type of [MS], and functional limitations on the extent to which depression changed in the study period.","0"
"1772","TWrex-symptom","[DEPRESSION]","209","219","[MS]","143","145","Latent growth curve analysis was used to examine trajectories in depression and the effects of covariates such as age, time since diagnosis of [MS], type of ms, and functional limitations on the extent to which [DEPRESSION] changed in the study period.","0"
"1773","TWrex-symptom","[DEPRESSION]","209","219","[MS]","155","157","Latent growth curve analysis was used to examine trajectories in depression and the effects of covariates such as age, time since diagnosis of ms, type of [MS], and functional limitations on the extent to which [DEPRESSION] changed in the study period.","0"
"1774","TWrex-symptom","[MICROCALCIFICATION]","48","66","[DCIS]","75","79","Multivariate analysis found that the absence of [MICROCALCIFICATION]s within [DCIS] ducts, patient age, number of slides with DCIS or TDLUs with COL, and the number of DCIS ducts or TDLUs with COL within 0.42 cm of the final margin were related significantly to TR/MM recurrence.","0"
"1775","TWrex-symptom","[MICROCALCIFICATION]","48","66","[DCIS]","122","126","Multivariate analysis found that the absence of [MICROCALCIFICATION]s within DCIS ducts, patient age, number of slides with [DCIS] or TDLUs with COL, and the number of DCIS ducts or TDLUs with COL within 0.42 cm of the final margin were related significantly to TR/MM recurrence.","0"
"1776","TWrex-symptom","[MICROCALCIFICATION]","48","66","[DCIS]","164","168","Multivariate analysis found that the absence of [MICROCALCIFICATION]s within DCIS ducts, patient age, number of slides with DCIS or TDLUs with COL, and the number of [DCIS] ducts or TDLUs with COL within 0.42 cm of the final margin were related significantly to TR/MM recurrence.","0"
"1778","TWrex-symptom","[FRENULUM]","166","174","[SYNDROME]","2","10","G [SYNDROME] is a familial constellation of congenital anomalies that include a distinctive facies, ocular hypertelorism, prominent occiput and forehead, short lingual [FRENULUM], stridor, hoarse cry, and laryngotracheoesophageal (LTE) clefts, as well as hypospadias and cryptorchidism.","0"
"1779","TWrex-symptom","[NEUTROPENIA]","142","153","[GLYCOGEN STORAGE DISEASE TYPE IB]","35","67","We describe a 16-year old boy with [GLYCOGEN STORAGE DISEASE TYPE IB], homozygous for the common 1211-1212delCT mutation, who never experienced [NEUTROPENIA], and did not suffer from frequent infections or inflammatory bowel disease.","0"
"1781","TWrex-symptom","[DIABETES MELLITUS]","135","152","[WFS1]","180","184","Wolfram syndrome 1 (WFS1, OMIM 222300), a rare genetic disorder characterized by optic nerve atrophy, deafness, diabetes insipidus and [DIABETES MELLITUS], is caused by mutations of [WFS1], encoding WFS1/wolframin.","0"
"1782","TWrex-symptom","[DIABETES MELLITUS]","135","152","[WFS1]","195","199","Wolfram syndrome 1 (WFS1, OMIM 222300), a rare genetic disorder characterized by optic nerve atrophy, deafness, diabetes insipidus and [DIABETES MELLITUS], is caused by mutations of WFS1, encoding [WFS1]/wolframin.","0"
"1783","TWrex-symptom","[MICROCALCIFICATION]","129","147","[RADIAL SCAR]","75","86","From recent case material, the authors present four cases of biopsy-proved [RADIAL SCAR]s associated with mammographically visible [MICROCALCIFICATION]s.","0"
"1785","TWrex-symptom","[FAILURE]","134","141","[SYNDROME]","18","26","Smith-Lemli-Opitz [SYNDROME] (SLOS), an autosomal recessive condition comprising multiple malformations, mental retardation, and growth [FAILURE], results from reduced activity of the final enzyme in cholesterol biosynthesis, 7-dehydrocholesterol Delta(7)-reductase (DHCR7.","0"
"1787","TWrex-symptom","[SUN SENSITIVITY]","56","71","[CSA]","121","124","Cockayne syndrome (CS) is another genetic disorder with [SUN SENSITIVITY] and defective TC-NER, caused by mutations in the [CSA] or CSB genes.","0"
"1788","TWrex-symptom","[PHEOCHROMOCYTOMA]","143","159","[DISEASE]","69","76","A 43-year-old male patient who was diagnosed as von Recklinghausen's [DISEASE] developed abdominal masses at 5 years after the adrenalectomy for [PHEOCHROMOCYTOMA].","0"
"1791","TWrex-symptom","[NEUTROPENIA]","83","94","[AUTOIMMUNE NEUTROPENIA]","46","68","Granulocyte (neutrophil) antibodies can cause [AUTOIMMUNE NEUTROPENIA], drug-induced [NEUTROPENIA], immune neutropenia after bone marrow transplantation, neonatal immune neutropenia, refractoriness to granulocyte transfusions as well as febrile and pulmonary transfusion reactions.","0"
"1792","TWrex-symptom","[NEUTROPENIA]","103","114","[AUTOIMMUNE NEUTROPENIA]","46","68","Granulocyte (neutrophil) antibodies can cause [AUTOIMMUNE NEUTROPENIA], drug-induced neutropenia, immune [NEUTROPENIA] after bone marrow transplantation, neonatal immune neutropenia, refractoriness to granulocyte transfusions as well as febrile and pulmonary transfusion reactions.","0"
"1793","TWrex-symptom","[NEUTROPENIA]","166","177","[AUTOIMMUNE NEUTROPENIA]","46","68","Granulocyte (neutrophil) antibodies can cause [AUTOIMMUNE NEUTROPENIA], drug-induced neutropenia, immune neutropenia after bone marrow transplantation, neonatal immune [NEUTROPENIA], refractoriness to granulocyte transfusions as well as febrile and pulmonary transfusion reactions.","0"
"1794","TWrex-symptom","[FAILURE]","130","137","[DISEASE]","79","86","ABPM has been able to detect significant differences in blood pressure in many [DISEASE] states in children including chronic renal [FAILURE], polycystic kidney disease, solitary functioning kidney, and after renal transplantation.","0"
"1795","TWrex-symptom","[FAILURE]","130","137","[DISEASE]","157","164","ABPM has been able to detect significant differences in blood pressure in many disease states in children including chronic renal [FAILURE], polycystic kidney [DISEASE], solitary functioning kidney, and after renal transplantation.","0"
"1797","TWrex-symptom","[NEUROFIBROMA]","170","182","[NEUROFIBROMATOSIS]","0","17","[NEUROFIBROMATOSIS] type 1 (von Recklinghausen disease) affects the gastrointestinal tract in up to 25% of cases, and in such cases is characterized by multiple submucosal [NEUROFIBROMA]s.","0"
"1798","TWrex-symptom","[BODY]","200","204","[PSAMMOMA]","85","93","In this study we analyzed the morphologic and ultrastructural characteristics of the [PSAMMOMA] bodies in ten meningiomas of different histologic subtypes, characterizing the components of the psammoma [BODY] and the elements of the tumor, such as the capillaries and degenerative cells that have been classically considered as initiators of the formation of these calcareous is structures.","0"
"1799","TWrex-symptom","[BODY]","200","204","[PSAMMOMA]","191","199","In this study we analyzed the morphologic and ultrastructural characteristics of the psammoma bodies in ten meningiomas of different histologic subtypes, characterizing the components of the [PSAMMOMA] [BODY] and the elements of the tumor, such as the capillaries and degenerative cells that have been classically considered as initiators of the formation of these calcareous is structures.","0"
"1800","TWrex-symptom","[POSTNATAL MICROCEPHALY]","84","106","[ANGELMAN]","25","33","The clinical features of [ANGELMAN] syndrome (AS) comprise severe mental retardation, [POSTNATAL MICROCEPHALY], macrostomia and prognathia, absence of speech, ataxia, and a happy disposition.","0"
"1801","TWrex-symptom","[MASS]","66","70","[POLYP]","168","173","Ultrasonography and computed tomography showed a larger papillary [MASS] in the fundus of the gallbladder with a maximum diameter of about 30 mm, the largest gallbladder [POLYP] ever reported to our knowledge.","0"
"1802","TWrex-symptom","[MASS]","22","26","[TAG]","27","30","Addition of a neutral [MASS] [TAG] to one of the RNA targets shifts the detected peaks to a higher mass/charge ratio, where complexes with small molecules can be identified unambiguously.","0"
"1803","TWrex-symptom","[MASS]","95","99","[TAG]","27","30","Addition of a neutral mass [TAG] to one of the RNA targets shifts the detected peaks to a higher [MASS]/charge ratio, where complexes with small molecules can be identified unambiguously.","0"
"1804","TWrex-symptom","[THROMBOCYTOPENIA]","198","214","[SYNDROME]","80","88","A family of autosomal-dominant diseases including May-Hegglin anomaly, Fechtner [SYNDROME], Sebastian syndrome, Alport syndrome, and Epstein syndrome are commonly characterized by giant platelets and [THROMBOCYTOPENIA].","0"
"1805","TWrex-symptom","[THROMBOCYTOPENIA]","198","214","[SYNDROME]","100","108","A family of autosomal-dominant diseases including May-Hegglin anomaly, Fechtner syndrome, Sebastian [SYNDROME], Alport syndrome, and Epstein syndrome are commonly characterized by giant platelets and [THROMBOCYTOPENIA].","0"
"1806","TWrex-symptom","[THROMBOCYTOPENIA]","198","214","[SYNDROME]","117","125","A family of autosomal-dominant diseases including May-Hegglin anomaly, Fechtner syndrome, Sebastian syndrome, Alport [SYNDROME], and Epstein syndrome are commonly characterized by giant platelets and [THROMBOCYTOPENIA].","0"
"1807","TWrex-symptom","[THROMBOCYTOPENIA]","198","214","[SYNDROME]","139","147","A family of autosomal-dominant diseases including May-Hegglin anomaly, Fechtner syndrome, Sebastian syndrome, Alport syndrome, and Epstein [SYNDROME] are commonly characterized by giant platelets and [THROMBOCYTOPENIA].","0"
"1810","TWrex-symptom","[FALL]","78","82","[SYNDROME]","126","134","Subsequently she developed postural tremor, loss of upward gaze, and frequent [FALL]s suggestive of Steele-Richardson-Olszewski [SYNDROME] (SROS.","0"
"1811","TWrex-symptom","[SEIZURE]","29","36","[STATUS]","50","56","If not properly treated, the [SEIZURE]s may lead to [STATUS] epilepticus.","0"
"1812","TWrex-symptom","[PAIN]","106","110","[FAMILIAL MEDITERRANEAN FEVER]","18","46","Crohn disease and [FAMILIAL MEDITERRANEAN FEVER] (FMF) are inflammatory diseases characterized by abdominal [PAIN] and fever.","0"
"1813","TWrex-symptom","[THROMBOCYTOPENIA]","196","212","[ITP]","166","169","Histopathological examination of autopsy samples of skin lesions revealed angiosarcoma, suggesting that Kasabach-Merritt syndrome (KMS) complicated with DIC, but not [ITP], was the primary cause of [THROMBOCYTOPENIA].","0"
"1815","TWrex-symptom","[CARCINOMA]","56","65","[MEN2]","0","4","[MEN2] refers to the inherited forms of medullary thyroid [CARCINOMA].","0"
"1816","TWrex-symptom","[ACROMEGALY]","55","65","[MCCUNE ALBRIGHT SYNDROME]","25","49","We report a patient with [MCCUNE ALBRIGHT SYNDROME] with [ACROMEGALY] and features predictive of difficult airway except a class I upper lip bite (ULB) test.","0"
"1817","TWrex-symptom","[DIARRHEA]","78","86","[ACUTE DIARRHEA]","116","130","3 years of age between September/97 and August/98, assisted at the Outpatient [DIARRHEA] Unit, or hospitalized due to [ACUTE DIARRHEA] in our Hospital.","0"
"1818","TWrex-symptom","[BRONCHIAL ASTHMA]","0","16","[ATOPIC DERMATITIS]","21","38","[BRONCHIAL ASTHMA] and [ATOPIC DERMATITIS] were treated more effectively if maximal doses of vitamin B6 were used.","0"
"1822","TWrex-symptom","[THROMBOCYTOPENIA]","20","36","[PURPURA]","37","44","Although thrombotic [THROMBOCYTOPENIA] [PURPURA] is the most reported hematologic adverse effect of clopidogrel; neutropenia, acquired hemophilia, isolated thrombocytopenia or idiopathic immune thrombocytopenia, and thrombotic thrombocytopenia purpura with hemolytic uremic syndrome are other rare yet recognized hematologic adverse effects of clopidogrel.","0"
"1825","TWrex-symptom","[THROMBOCYTOPENIA]","152","168","[PURPURA]","240","247","Although thrombotic thrombocytopenia purpura is the most reported hematologic adverse effect of clopidogrel; neutropenia, acquired hemophilia, isolated [THROMBOCYTOPENIA] or idiopathic immune thrombocytopenia, and thrombotic thrombocytopenia [PURPURA] with hemolytic uremic syndrome are other rare yet recognized hematologic adverse effects of clopidogrel.","0"
"1827","TWrex-symptom","[THROMBOCYTOPENIA]","190","206","[PURPURA]","240","247","Although thrombotic thrombocytopenia purpura is the most reported hematologic adverse effect of clopidogrel; neutropenia, acquired hemophilia, isolated thrombocytopenia or idiopathic immune [THROMBOCYTOPENIA], and thrombotic thrombocytopenia [PURPURA] with hemolytic uremic syndrome are other rare yet recognized hematologic adverse effects of clopidogrel.","0"
"1829","TWrex-symptom","[THROMBOCYTOPENIA]","223","239","[PURPURA]","240","247","Although thrombotic thrombocytopenia purpura is the most reported hematologic adverse effect of clopidogrel; neutropenia, acquired hemophilia, isolated thrombocytopenia or idiopathic immune thrombocytopenia, and thrombotic [THROMBOCYTOPENIA] [PURPURA] with hemolytic uremic syndrome are other rare yet recognized hematologic adverse effects of clopidogrel.","0"
"1830","TWrex-symptom","[THROMBOCYTHAEMIA]","54","70","[POLYCYTHAEMIA VERA]","22","40","Sixteen patients with [POLYCYTHAEMIA VERA] or essential [THROMBOCYTHAEMIA] were treated with interferon-alpha in order to normalize elevated platelets.","0"
"1831","TWrex-symptom","[SEIZURE]","94","101","[IGE]","120","123","Latencies from start of VEM to the first appearance of GSWD and the first clinically manifest [SEIZURE] were analyzed for [IGE] subsyndrome.","0"
"1832","TWrex-symptom","[SEIZURE]","69","76","[EPILEPSY]","13","21","Persons with [EPILEPSY] experience déjà vu phenomena with or without [SEIZURE] recognition.","0"
"1833","TWrex-symptom","[ARTHRITIS]","129","138","[LUPUS]","149","154","Since 1996, over 100 procedures were performed in children with different severe autoimmune diseases such as juvenile idiopathic [ARTHRITIS], systemic [LUPUS] erythematosus, systemic sclerosis, immune cytopaenias and Crohn's disease.","0"
"1835","TWrex-symptom","[CARCINOMA]","95","104","[BASAL CELL NEVUS SYNDROME]","30","55","A 48 year-old white male with [BASAL CELL NEVUS SYNDROME] presented with a metastatic basal cell [CARCINOMA] with neuroendocrine features.","0"
"1836","TWrex-symptom","[MYOCLONUS]","154","163","[DRPLA]","67","72","The subjects comprised 14 cases of clinicopathologically confirmed [DRPLA], including 7 cases of juvenile and 2 cases of early adult types with progressive [MYOCLONUS] epilepsy (PME), 5 cases of late adult type without PME, and 10 age-matched controls.","0"
"1837","TWrex-symptom","[INCREASED BLOOD PRESSURE]","45","69","[HYPERTENSIVE CRISIS]","0","19","[HYPERTENSIVE CRISIS] is a rare condition with [INCREASED BLOOD PRESSURE] and evidence of new or progressive severe end-organ damage.","0"
"1838","TWrex-symptom","[SEIZURE]","124","131","[DYSEMBRYOPLASTIC NEUROEPITHELIAL TUMOR]","45","83","We report a case of a 14-year-old boy with a [DYSEMBRYOPLASTIC NEUROEPITHELIAL TUMOR] and mental retardation with intractable [SEIZURE]s, which were demonstrated to be predominantly tonic seizures by video-electroencephalography (EEG.","0"
"1839","TWrex-symptom","[SEIZURE]","184","191","[DYSEMBRYOPLASTIC NEUROEPITHELIAL TUMOR]","45","83","We report a case of a 14-year-old boy with a [DYSEMBRYOPLASTIC NEUROEPITHELIAL TUMOR] and mental retardation with intractable seizures, which were demonstrated to be predominantly tonic [SEIZURE]s by video-electroencephalography (EEG.","0"
"1840","TWrex-symptom","[HEADACHE]","52","60","[MIGRAINE]","20","28","e., the presence of [MIGRAINE] or severe non-migraine [HEADACHE] increases a patient's risk of developing depression or panic attack disorder, whereas the presence of depression or panic attack disorder is associated with a greater risk of developing migraine, but not severe non-migraine headache.","0"
"1841","TWrex-symptom","[HEADACHE]","52","60","[MIGRAINE]","43","51","e., the presence of migraine or severe non-[MIGRAINE] [HEADACHE] increases a patient's risk of developing depression or panic attack disorder, whereas the presence of depression or panic attack disorder is associated with a greater risk of developing migraine, but not severe non-migraine headache.","0"
"1842","TWrex-symptom","[HEADACHE]","52","60","[MIGRAINE]","247","255","e., the presence of migraine or severe non-migraine [HEADACHE] increases a patient's risk of developing depression or panic attack disorder, whereas the presence of depression or panic attack disorder is associated with a greater risk of developing [MIGRAINE], but not severe non-migraine headache.","0"
"1843","TWrex-symptom","[HEADACHE]","52","60","[MIGRAINE]","276","284","e., the presence of migraine or severe non-migraine [HEADACHE] increases a patient's risk of developing depression or panic attack disorder, whereas the presence of depression or panic attack disorder is associated with a greater risk of developing migraine, but not severe non-[MIGRAINE] headache.","0"
"1844","TWrex-symptom","[HEADACHE]","285","293","[MIGRAINE]","20","28","e., the presence of [MIGRAINE] or severe non-migraine headache increases a patient's risk of developing depression or panic attack disorder, whereas the presence of depression or panic attack disorder is associated with a greater risk of developing migraine, but not severe non-migraine [HEADACHE].","0"
"1845","TWrex-symptom","[HEADACHE]","285","293","[MIGRAINE]","43","51","e., the presence of migraine or severe non-[MIGRAINE] headache increases a patient's risk of developing depression or panic attack disorder, whereas the presence of depression or panic attack disorder is associated with a greater risk of developing migraine, but not severe non-migraine [HEADACHE].","0"
"1846","TWrex-symptom","[HEADACHE]","285","293","[MIGRAINE]","247","255","e., the presence of migraine or severe non-migraine headache increases a patient's risk of developing depression or panic attack disorder, whereas the presence of depression or panic attack disorder is associated with a greater risk of developing [MIGRAINE], but not severe non-migraine [HEADACHE].","0"
"1847","TWrex-symptom","[HEADACHE]","285","293","[MIGRAINE]","276","284","e., the presence of migraine or severe non-migraine headache increases a patient's risk of developing depression or panic attack disorder, whereas the presence of depression or panic attack disorder is associated with a greater risk of developing migraine, but not severe non-[MIGRAINE] [HEADACHE].","0"
"1848","TWrex-symptom","[CUTANEOUS INVOLVEMENT]","15","36","[RETICULOSIS]","126","137","The pattern of [CUTANEOUS INVOLVEMENT] and the presence of the large cells with convoluted nuclei is characteristic of pagetoid [RETICULOSIS].","0"
"1849","TWrex-symptom","[FIT]","84","87","[ATM]","191","194","The results indicated that the temperature dependence of K(H) for hydrogen peroxide [FIT]s to the Van't Hoff equation form, expressed as lnK(H) = a/T - b, and a = -deltaH/R, where K(H) is in M/[ATM] (M is mol/L), T is in degrees Kelvin, R is the ideal gas constant, and deltaH is the standard heat of solution.","0"
"1850","TWrex-symptom","[HEADACHE]","13","21","[STRESS HEADACHE]","163","178","Tension-type [HEADACHE] is now the term used to describe headaches that have previously been grouped under various ill-defined headings such as 'tension headache', '[STRESS HEADACHE]' and 'muscle contraction headache.","0"
"1851","TWrex-symptom","[HEADACHE]","55","63","[STRESS HEADACHE]","163","178","Tension-type headache is now the term used to describe [HEADACHE]s that have previously been grouped under various ill-defined headings such as 'tension headache', '[STRESS HEADACHE]' and 'muscle contraction headache.","0"
"1852","TWrex-symptom","[HEADACHE]","151","159","[STRESS HEADACHE]","163","178","Tension-type headache is now the term used to describe headaches that have previously been grouped under various ill-defined headings such as 'tension [HEADACHE]', '[STRESS HEADACHE]' and 'muscle contraction headache.","0"
"1853","TWrex-symptom","[HEADACHE]","204","212","[STRESS HEADACHE]","163","178","Tension-type headache is now the term used to describe headaches that have previously been grouped under various ill-defined headings such as 'tension headache', '[STRESS HEADACHE]' and 'muscle contraction [HEADACHE].","0"
"1854","TWrex-symptom","[COUGH]","181","186","[BORDETELLA PERTUSSIS]","64","84","We report on a previously healthy newborn suffering from severe [BORDETELLA PERTUSSIS] infection who developed hemolytic uremic syndrome (HUS) a few weeks after the onset of whooping [COUGH], with a fatal outcome.","0"
"1855","TWrex-symptom","[DYSPLASIA]","228","237","[GALLBLADDER ADENOMA]","192","211","The authors present two cases of anomalous pancreaticobiliary duct union that occurred in a mother and her daughter; the former was associated with gallbladder adenocarcinoma, and the latter, [GALLBLADDER ADENOMA] with high grade [DYSPLASIA].","0"
"1856","TWrex-symptom","[CARCINOMA]","19","28","[NBCCS]","297","302","Another basal cell [CARCINOMA] from this patient did not show the loss of the normal copy of PTCH, instead a missense mutation in a highly conserved residue was identified in the nondeleted allele, illustrating two different mechanisms of PTCH inactivation in different tumors derived from the same [NBCCS] patient.","0"
"1857","TWrex-symptom","[INFECTION]","81","90","[HIV]","77","80","This paper will present the current knowledge on auto-antibodies observed in [HIV] [INFECTION], their putative mechanisms of generation and their possible implications for immune therapy.","0"
"1858","TWrex-symptom","[DISORDER]","150","158","[IMMUNE THROMBOCYTOPENIC PURPURA]","193","224","It is now well known that many patients infected with HIV type-1 will develop thrombocytopenia, and that at least 10% will develop a thrombocytopenic [DISORDER] clinically indistinguishable from [IMMUNE THROMBOCYTOPENIC PURPURA].","0"
"1859","TWrex-symptom","[PROGRESSIVE MYOCLONUS EPILEPSY]","82","112","[DISEASE]","9","16","Lafora's [DISEASE] (LD) is a comparatively frequent and particularly severe type of [PROGRESSIVE MYOCLONUS EPILEPSY].","0"
"1861","TWrex-symptom","[XANTHOMA]","138","146","[XANTHOMATOSIS]","17","30","Cerebrotendinous [XANTHOMATOSIS] is a rare familial sterol storage disease with accumulation of cholestanol and cholesterol particularly in [XANTHOMA]s, bile and brain.","0"
"1862","TWrex-symptom","[ABDOMINAL PAIN]","105","119","[CROHN]","15","20","This pediatric [CROHN]'s disease activity index (PCDAI) included (a) subjective reporting of the degree of [ABDOMINAL PAIN], stool pattern, and general well-being; (b) presence of extraintestinal manifestations, such as fever, arthritis, rash, and uveitis; (c) physical examination findings; (d) weight and height; and (e) hematocrit, erythrocyte sedimentation rate, and serum albumin.","0"
"1863","TWrex-symptom","[INFARCTION]","29","39","[HOMOCYSTINURIA]","47","61","We report a case of cerebral [INFARCTION] due to [HOMOCYSTINURIA].","0"
"1864","TWrex-symptom","[PARKINSONIAN SYNDROME]","52","73","[PROGRESSIVE SUPRANUCLEAR PALSY]","0","30","[PROGRESSIVE SUPRANUCLEAR PALSY] (PSP) is an atypical [PARKINSONIAN SYNDROME] characterised by akinesis, rigidity, falls, supranuclear gaze palsy and cognitive, particularly executive, dysfunction.","0"
"1865","TWrex-symptom","[SEIZURE]","304","311","[EPILEPTIC SEIZURE]","110","127","Moreover, in an ambulatory setting, the postictal period and its related signs is usually the only part of an [EPILEPTIC SEIZURE] that is accessible to the physician's examination and might therefore add some information to the differential diagnosis of paroxysmal events, such as epileptic or psychogenic [SEIZURE]s published with videosequences.","0"
"1866","TWrex-symptom","[INFECTION]","149","158","[CMV]","145","148","Neonatal mortality and progression to early CLD should be considered in the list of possible neonatal sequelae resulting from recurrent maternal [CMV] [INFECTION].","0"
"1867","TWrex-symptom","[PAIN]","18","22","[PERIOD]","92","98","In all cases Noot [PAIN] had lasted 1 to 5 months, despite CT examination during this painful [PERIOD].","0"
"1868","TWrex-symptom","[PAIN]","84","88","[PERIOD]","92","98","In all cases Noot pain had lasted 1 to 5 months, despite CT examination during this [PAIN]ful [PERIOD].","0"
"1869","TWrex-symptom","[DIARRHEA]","86","94","[CROHN]","59","64","A patient with an ileocolectomy and proximal ileostomy for [CROHN]'s disease had severe [DIARRHEA] and steatorrhea.","0"
"1870","TWrex-symptom","[MYOCLONUS]","94","103","[LAFORA'S DISEASE]","0","16","[LAFORA'S DISEASE] (LD) is a comparatively frequent and particularly severe type of progressive [MYOCLONUS] epilepsy.","0"
"1871","TWrex-symptom","[OPTIC ATROPHY]","68","81","[LEIGH DISEASE]","25","38","In a 2-year-old boy with [LEIGH DISEASE], spasticity, dysarthria, and [OPTIC ATROPHY] gradually developed.","0"
"1872","TWrex-symptom","[METASTATIC LESION]","90","107","[METASTASIS]","61","71","The patient died 2 months later and the autopsy showed local [METASTASIS] only, without any [METASTATIC LESION] in the lungs or other organs.","0"
"1873","TWrex-symptom","[HEADACHE]","55","63","[DISORDER]","90","98","Migraine, tension-type, cluster, and analgesic-rebound [HEADACHE]s are all primary headache [DISORDER]s.","0"
"1874","TWrex-symptom","[HEADACHE]","81","89","[DISORDER]","90","98","Migraine, tension-type, cluster, and analgesic-rebound headaches are all primary [HEADACHE] [DISORDER]s.","0"
"1875","TWrex-symptom","[PAIN]","72","76","[ENDOMETRIOSIS]","89","102","Besides the problems of dysmenorrhea, dyspareunia and chronic abdominal [PAIN], women with [ENDOMETRIOSIS] are often infertile.","0"
"1876","TWrex-symptom","[HYPERSENSITIVITY]","110","126","[ATAXIA TELANGIECTASIA]","0","21","[ATAXIA TELANGIECTASIA] (A-T) is a human genetic disorder characterized by progressive cerebellar degeneration, [HYPERSENSITIVITY] to ionizing radiation (IR), immunodeficiency, and high cancer risk.","0"
