unit_id,worker_id,worker_trust,external_type,step_1_select_the_valid_relations,step_2b_if_you_selected_none_in_step_1_explain_why,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,started_at,created_at,term1,term2,sentence
227816705,14153877,0.95583333333333,amt,[ASSOCIATED_WITH],"i didnt select NONE","generalised-onset seizures, [STATUS EPILEPTICUS], Abdominal Epilepsy, Akinetic Seizures, Autonomic seizures, Massive Bilateral Myoclonus, Catamenial epilepsy, Drop seizures, Emotional seizures, Focal seizures, [GELASTIC SEIZURE]s,","11/24/2012 20:45:06","11/24/2012 20:45:54","[STATUS EPILEPTICUS]","[GELASTIC SEIZURE]","Seizures, Limbic Epilepsy, Partial-Onset Seizures, generalised-onset seizures, [STATUS EPILEPTICUS], Abdominal Epilepsy, Akinetic Seizures, Autonomic seizures, Massive Bilateral Myoclonus, Catamenial epilepsy, Drop seizures, Emotional seizures, Focal seizures, [GELASTIC SEIZURE]s, Jacksonian March, Lafora Disease, Motor seizures, Multifocal seizures, Neonatal seizures, Nocturnal seizures, Photosensitive epilepsy, Pseudo seizures, Sensory seizures, Subtle seizures, Sylvan Seizures, Withdrawal seizures, Visual Reflex Seizures amongst others."
227816722,7918256,0.96698872785829,amt,[NONE],"Two completely unrelated entities",N/A,"11/23/2012 21:36:35","11/23/2012 21:37:13",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,13939700,0.775,amt,[NONE],"Because there is no listing for ""things to avoid"".",N/A,"11/23/2012 21:48:46","11/23/2012 21:51:15",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,11842392,0.89136363636364,amt,[CONTRAINDICATES],N/A,"Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE].""","11/23/2012 21:51:59","11/23/2012 21:52:42",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,14007007,0.89047619047619,amt,[ASSOCIATED_WITH],N/A,and,"11/23/2012 21:53:58","11/23/2012 21:54:53",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,946983,0.94166666666667,amt,[NONE],"Both should be avoided, so they are related.",N/A,"11/23/2012 21:58:18","11/23/2012 21:59:25",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,1006379,0.72461566465571,amt,[NONE],"both are things to avoid",n/a,"11/23/2012 22:05:39","11/23/2012 22:06:28",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,5763553,0.99411764705882,amt,[ASSOCIATED_WITH],n/a,and,"11/23/2012 22:08:00","11/23/2012 22:08:35",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,236711,0.9375,amt,[ASSOCIATED_WITH],N/A,"[HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]","11/23/2012 22:12:03","11/23/2012 22:12:48",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,7233545,0.875,amt,[NONE],"Both heat and hydrogen peroxide are things to avoid under certain circumstances, but it doesn't say don't know what those circumstances are.",n/a,"11/23/2012 23:58:02","11/24/2012 00:00:14",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,14128567,0.97625,amt,[NONE],"Both [HEAT] and  [HYDROGEN PEROXIDE] are conditions/substances to avoid",N/A,"11/24/2012 00:22:07","11/24/2012 00:22:59",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,313343,0.85578431372549,amt,[NONE],"Heat and Hydrogen peroxides are substances to be avoided.",N/A,"11/24/2012 01:52:32","11/24/2012 01:53:57",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,10953849,0.9,amt,[NONE],"Conditions/substances to avoid",N/A,"11/24/2012 04:54:11","11/24/2012 04:55:30",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,14119448,0.78908472686734,amt,[PREVENTS],"Hydroproxide helps prevent.","Hydroproxide helps prevent.","11/24/2012 13:49:50","11/24/2012 13:50:16",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,12571056,0.996,amt,[CONTRAINDICATES],N/A,"to avoid","11/24/2012 19:38:48","11/24/2012 19:39:31",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816722,14037695,0.86805555555556,amt,[NONE],"Both words are a part of conditions and substances to avoid.",N/A,"11/24/2012 20:57:33","11/24/2012 20:58:52",[HEAT],"[HYDROGEN PEROXIDE]","Conditions/substances to avoid include: [HEAT], light, bromides, chlorides, ammonia, alkalis, cyanides, copper salts, lead salts, iodoform and [HYDROGEN PEROXIDE]."
227816711,9184711,0.9,amt,[TREATS],N/A,controlling,"11/23/2012 21:34:37","11/23/2012 21:35:12",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,11842392,0.89136363636364,amt,[PREVENTS],"i didn't select none","[ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING]","11/23/2012 21:43:33","11/23/2012 21:45:50",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,13939700,0.775,amt,[TREATS],N/A,"administering [ANTIPLATELET DRUG]s","11/23/2012 21:51:21","11/23/2012 21:52:42",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,13438162,1,amt,[CAUSES],"controlling major vascular risk factors","controlling major vascular risk factors","11/23/2012 22:04:03","11/23/2012 22:04:48",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,946983,0.94166666666667,amt,[NONE],"One is a drug, and the other is a behavior",N/A,"11/23/2012 22:05:05","11/23/2012 22:06:19",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,3559862,0.86603102779573,amt,[CONTRAINDICATES],n/a,"administering  and controlling","11/23/2012 22:28:25","11/23/2012 22:29:29",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,9299392,0.95625,amt,[NONE],"administering [ANTIPLATELET DRUG]s and controlling . . . risk factors . . [SMOKING]",N/A,"11/23/2012 22:49:02","11/23/2012 22:52:29",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,7233545,0.875,amt,[NONE],"Administering antiplatelet drugs is a treatment, while smoking is a cause of disease.",n/a,"11/24/2012 00:07:55","11/24/2012 00:10:47",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,313343,0.85578431372549,amt,[NONE],"Smoking is a cause for whatever disease/disorder anti platelet drugs treat.",None,"11/24/2012 01:50:35","11/24/2012 01:52:26",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,11990524,0.94848484848485,amt,[NONE],"Antiplatelet drugs are administered, and smoking is ceased.",n/a,"11/24/2012 02:51:32","11/24/2012 02:52:14",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,14119448,0.78908472686734,amt,[TREATS],"smoking is a drug","smoking is a drug","11/24/2012 13:28:07","11/24/2012 13:28:42",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,13774620,0.875,amt,[CONTRAINDICATES],"I did not select [NONE]","controlling major vascular risk factors","11/24/2012 14:31:56","11/24/2012 14:34:55",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,240894,0.875,amt,[NONE],"Both are symptoms or treatments but are not related to each other.",n/a,"11/24/2012 19:13:44","11/24/2012 19:14:48",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,12571056,0.996,amt,[NONE],"administering [ANTIPLATELET DRUG]s and controlling other risk factors",N/A,"11/24/2012 19:39:46","11/24/2012 19:42:04",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816711,14153877,0.95583333333333,amt,[ASSOCIATED_WITH],"i didnt select NONE","administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING]","11/24/2012 20:42:02","11/24/2012 20:42:55",[SMOKING],"[ANTIPLATELET DRUG]","This includes administering [ANTIPLATELET DRUG]s and controlling major vascular risk factors (hypertension, hypercholesterolemia, [SMOKING] and diabetes mellitus to mention a few)."
227816700,7918256,0.96698872785829,amt,[MANIFESTATION],N/A,"[HEMOSPERMIA], haemospermia)  can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER],","11/23/2012 21:42:47","11/23/2012 21:44:13",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,14007007,0.89047619047619,amt,[NONE],"a congenital [BLEEDING DISORDER] is a SYMPTOM of surgery(TREATMENT) for [HEMOSPERMIA]",N/A,"11/23/2012 21:48:50","11/23/2012 21:53:55",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,946983,0.94166666666667,amt,[SYMPTOM],N/A,"[HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER]","11/23/2012 21:55:51","11/23/2012 21:56:24",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,3307853,0.92015873015873,amt,[CAUSES],N/A,"[HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER],","11/23/2012 21:58:38","11/23/2012 21:59:19",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,5669964,0.88516081871345,amt,[CAUSES],n/a,"[HEMOSPERMIA]  can sometimes result from a congenital [BLEEDING DISORDER]","11/23/2012 22:06:00","11/23/2012 22:21:21",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,14026170,0.92426910299003,amt,[SYMPTOM],n/a,"can sometimes result from medical problems such as","11/23/2012 22:21:37","11/23/2012 22:23:08",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,13462511,0.89376623376623,amt,[SYMPTOM],,"hemospermia can be a symptom of a bleeding disorder.","11/23/2012 22:23:41","11/23/2012 22:24:34",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,236711,0.9375,amt,[SYMPTOM],N/A,"is most often a benign and idiopathic symptom,","11/23/2012 22:24:00","11/23/2012 22:25:04",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,7478095,0.82777777777778,amt,[SIDE_EFFECT],"NOT NONE","results from a drug or treatment","11/23/2012 22:31:25","11/23/2012 22:32:21",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,313343,0.85578431372549,amt,[CAUSES],N/A,"can sometimes result from medical problems such as","11/23/2012 23:26:35","11/23/2012 23:28:04",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,3692028,0.93214285714286,amt,[SYMPTOM],N/A,"but can sometimes result from medical problems","11/24/2012 00:04:12","11/24/2012 00:06:10",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,13520118,0.87876344086021,amt,[SYMPTOM],"did not select none","is most often a symptom","11/24/2012 00:33:29","11/24/2012 00:36:10",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,10953849,0.9,amt,[ASSOCIATED_WITH],N/A,"signs, symptoms or findings that often appear together, e.g. patients who smoke often have yellow teeth.","11/24/2012 04:55:35","11/24/2012 04:56:23",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,9705524,0.81,amt,[SYMPTOM],"can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER],","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom","11/24/2012 06:20:04","11/24/2012 06:24:48",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816700,14119448,0.78908472686734,amt,[CAUSES],"caused by disorder.","caused by disorder.","11/24/2012 13:48:47","11/24/2012 13:49:13",[HEMOSPERMIA],"[BLEEDING DISORDER]","Hematospermia (haematospermia), (or [HEMOSPERMIA], haemospermia) or the presence of blood in semen, is most often a benign and idiopathic symptom, but can sometimes result from medical problems such as a urethral stricture, infection of the prostate, or a congenital [BLEEDING DISORDER], and can occur transiently after surgical procedures such as a prostate biopsy."
227816728,9184711,0.9,amt,[ASSOCIATED_WITH],N/A,"equal to","11/23/2012 21:36:12","11/23/2012 21:37:09","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,2429663,1,amt,[DIAGNOSED_BY_TEST_OR_DRUG],n/a,"ow vision is defined as visual acuity","11/23/2012 21:44:00","11/23/2012 21:45:16","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,1246916,0.86363636363636,amt,[DIAGNOSED_BY_TEST_OR_DRUG],"defined as visual acuity of less than","defined as visual acuity of less than","11/23/2012 21:48:12","11/23/2012 21:50:21","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,9330402,0.90321428571429,amt,[NONE],N/A,"or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION].","11/23/2012 21:54:30","11/23/2012 21:56:18","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,13438162,1,amt,[PREVENTS],"to less than 20 degrees, in the better eye with best possible","to less than 20 degrees, in the better eye with best possible","11/23/2012 22:01:50","11/23/2012 22:02:32","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,7478095,0.82777777777778,amt,[NONE],"A CORRECTION IS DONE 4 VISUAL FIELD LOSS","the words are related, but not by any of the above relations","11/23/2012 22:28:17","11/23/2012 22:30:07","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,3692028,0.93214285714286,amt,[TREATS],N/A,"or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION].","11/23/2012 23:15:15","11/23/2012 23:16:40","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,10809411,0.78823076923077,amt,[NONE],"Correction would help with visual field lose.",N/A,"11/23/2012 23:22:31","11/23/2012 23:23:18","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,313343,0.85578431372549,amt,[TREATS],None,"better eye with best possible","11/24/2012 03:54:37","11/24/2012 03:56:09","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,13397770,1,amt,"[TREATS]
[PREVENTS]",N/A,"[VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]","11/24/2012 04:10:52","11/24/2012 04:11:48","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,14161692,0.87654320987654,amt,[NONE],"vision loss causes a need for correction, or is corrected by.",n/a,"11/24/2012 04:17:41","11/24/2012 04:19:14","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,9705524,0.81,amt,[CAUSES],"but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION","By the 10th Revision of the WHO International Statistical Classification of Diseases","11/24/2012 06:14:29","11/24/2012 06:19:49","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,13774620,0.875,amt,[ASSOCIATED_WITH],"did not select [NONE]","with best possible","11/24/2012 14:35:56","11/24/2012 14:38:47","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,13460140,0.97117647058823,amt,[NONE],"The Words are related in how to give eyesight definitions but are not related by any of the above listings.",N/A,"11/24/2012 20:07:44","11/24/2012 20:08:56","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816728,14153877,0.95583333333333,amt,[ASSOCIATED_WITH],"i didnt select NONE","corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]","11/24/2012 20:43:03","11/24/2012 20:44:59","[VISUAL FIELD LOSS]",[CORRECTION],"By the 10th Revision of the WHO International Statistical Classification of Diseases, Injuries and Causes of Death, low vision is defined as visual acuity of less than 20/60 (6/18), but equal to or better than 20/200 (6/60), or corresponding [VISUAL FIELD LOSS] to less than 20 degrees, in the better eye with best possible [CORRECTION]."
227816717,2429663,1,amt,[SYMPTOM],n/a,"accumulation and backflow","11/23/2012 21:43:21","11/23/2012 21:43:52",[URINE],"[DISTENDED BLADDER]","Urinary tract abnormality such as unusually large ureters, [DISTENDED BLADDER], accumulation and backflow of [URINE] from the bladder to the ureters and the kidneys."
227816717,14007007,0.89047619047619,amt,[NONE],"Urine is not associated with a DISTENDED BLADDER. It is ACCUMULATION & BACKFLOW OF URINE, but all that was not highlighted. Urine itself is not a symptom.",N/A,"11/23/2012 21:41:02","11/23/2012 21:45:15",[URINE],"[DISTENDED BLADDER]","Urinary tract abnormality such as unusually large ureters, [DISTENDED BLADDER], accumulation and backflow of [URINE] from the bladder to the ureters and the kidneys."
