"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"2032","TWrex-treat","[DIABETES]","138","146","[INSULIN]","120","127","Combined pancreas-kidney transplantation is nowadays the treatment of choice in carefully selected patients with type 1 [INSULIN]-dependent [DIABETES] mellitus and end-stage renal failure.","0"
"2033","TWrex-treat","[DISORDER]","58","66","[LITHIUM]","89","96","The authors examined a sample of 17 patients with bipolar [DISORDER] who were treated with [LITHIUM] during a depressive episode and who required paroxetine as an adjunctive antidepressant to ongoing lithium treatment.","0"
"2034","TWrex-treat","[DISORDER]","58","66","[LITHIUM]","196","203","The authors examined a sample of 17 patients with bipolar [DISORDER] who were treated with lithium during a depressive episode and who required paroxetine as an adjunctive antidepressant to ongoing [LITHIUM] treatment.","0"
"2035","TWrex-treat","[OSTEOPOROSIS]","141","153","[VITAMIN D]","108","117","Together, these results provide a rationale for the clinical utility of alfacalcidol and its advantage over [VITAMIN D](3) in the treatment of [OSTEOPOROSIS].","0"
"2036","TWrex-treat","[SPONDYLITIS]","255","266","[PIROXICAM]","55","64","It has proved as effective as diclofenac, naproxen and [PIROXICAM] in patients with osteoarthritis, diclofenac, ketorolac, tenoxicam and indomethacin in patients with rheumatoid arthritis and tenoxicam, naproxen and indomethacin in patients with ankylosing [SPONDYLITIS].","0"
"2037","TWrex-treat","[CIRRHOSIS]","51","60","[FRUSEMIDE]","209","218","Nineteen patients with severe oedema due to either [CIRRHOSIS] of the liver or to congestive cardiac failure, who had failed to respond to previous diuretic therapy, were treated with either increasing doses of [FRUSEMIDE] (Group A), or with frusemide in a fixed dose of 80 mg daily and increasing doses of spironolactone (Group B.","0"
"2038","TWrex-treat","[CIRRHOSIS]","51","60","[FRUSEMIDE]","238","247","Nineteen patients with severe oedema due to either [CIRRHOSIS] of the liver or to congestive cardiac failure, who had failed to respond to previous diuretic therapy, were treated with either increasing doses of frusemide (Group A), or with [FRUSEMIDE] in a fixed dose of 80 mg daily and increasing doses of spironolactone (Group B.","0"
"2039","TWrex-treat","[TYPE 2 DIABETES]","266","281","[INSULIN]","44","51","In this review, we discuss the link between [INSULIN] resistance and endothelial cell function in humans and demonstrate the complimentary information provided by murine models of obesity and insulin resistance in our understanding of the vasculopathy associated with [TYPE 2 DIABETES] and obesity.","0"
"2040","TWrex-treat","[TYPE 2 DIABETES]","266","281","[INSULIN]","190","197","In this review, we discuss the link between insulin resistance and endothelial cell function in humans and demonstrate the complimentary information provided by murine models of obesity and [INSULIN] resistance in our understanding of the vasculopathy associated with [TYPE 2 DIABETES] and obesity.","0"
"2041","TWrex-treat","[PARKINSON'S DISEASE]","40","59","[LEVODOPA]","91","99","SPD also relieves the motor symptoms of [PARKINSON'S DISEASE] (PD) when co-administered with [LEVODOPA].","0"
"2042","TWrex-treat","[THROMBOSIS]","58","68","[STREPTOKINASE]","106","119","The prospective study included 15 patients with deep vein [THROMBOSIS]: 5 were treated in the hospital with [STREPTOKINASE] and heparin and 5 only with heparin, 5 were treated at home with only phenprocoumon.","0"
"2043","TWrex-treat","[FSGS]","89","93","[CYA]","16","19","We believe that [CYA] and native nephrectomy may limit or reverse progression of recurrent [FSGS] in renal allografts of Japanese pediatric patients, although this is a limited study.","0"
"2044","TWrex-treat","[OVARIAN TUMOUR]","116","130","[CISPLATIN]","81","90","The evaluation of the cytotoxic activity of compounds 6b and 6d against pairs of [CISPLATIN]-sensitive and -resistant [OVARIAN TUMOUR] cells shows that both compounds may be endowed with interesting antitumour properties because they are able to circumvent cisplatin resistance in A2780cisR, CH1cisR and Pam 212-ras tumour cells.","0"
"2045","TWrex-treat","[OVARIAN TUMOUR]","116","130","[CISPLATIN]","253","262","The evaluation of the cytotoxic activity of compounds 6b and 6d against pairs of cisplatin-sensitive and -resistant [OVARIAN TUMOUR] cells shows that both compounds may be endowed with interesting antitumour properties because they are able to circumvent [CISPLATIN] resistance in A2780cisR, CH1cisR and Pam 212-ras tumour cells.","0"
"2046","TWrex-treat","[INFARCTION]","88","98","[METOPROLOL]","133","143","Fourteen patients, admitted within 12 hours from the clinical onset of acute myocardial [INFARCTION], were initially given intravenous [METOPROLOL] (5 + 5 + 5 mg) followed 15 minutes later by an additional 50 mg oral dose.","0"
"2047","TWrex-treat","[LEUKEMIA]","50","58","[TRIOXIDE]","74","82","Although clearly effective in acute promyelocytic [LEUKEMIA] (APL), arsenic [TRIOXIDE] (ATO) demonstrates little clinical benefit as a single agent in the treatment of non-APL hematological malignancies.","0"
"2048","TWrex-treat","[XEROSTOMIA]","224","234","[PILOCARPINE]","132","143","These data support that the beta-adrenergic side effect triggering the periodical synthesis of export proteins during the course of [PILOCARPINE] treatment accounts for the selative efficiency of pilocarpine in the therapy of [XEROSTOMIA].","0"
"2049","TWrex-treat","[XEROSTOMIA]","224","234","[PILOCARPINE]","194","205","These data support that the beta-adrenergic side effect triggering the periodical synthesis of export proteins during the course of pilocarpine treatment accounts for the selative efficiency of [PILOCARPINE] in the therapy of [XEROSTOMIA].","0"
"2050","TWrex-treat","[MELANOMA]","10","18","[IFN]","137","140","Malignant [MELANOMA] tumors obtained from 17 patients exhibited dose-dependent activation of STAT1 and STAT2 in response to treatment with [IFN]-alpha.","0"
"2051","TWrex-treat","[PALSY]","98","103","[BACLOFEN]","42","50","We report on an ambulatory patient with a [BACLOFEN] pump for control of spasticity due to cerebral [PALSY] and dystonia; the patient suffered repeated episodes of catheter migration.","0"
"2052","TWrex-treat","[MYXEDEMA]","77","85","[T4]","159","161","After treatment for 22 weeks, the patient, with typical clinical features of [MYXEDEMA], was referred to our outpatient clinic with undetectable serum levels of [T4].","0"
"2054","TWrex-treat","[MEDIA]","208","213","[CEFIXIME]","61","69","Amoxicillin clavulante given twice daily rather then thrice, [CEFIXIME] given once a day, and a single intramuscular dose of ceftriaxone have all shown acceptable--though not exceptional--cure rates for otitis [MEDIA].","0"
"2055","TWrex-treat","[HYPERTENSION]","234","246","[VERAPAMIL]","77","86","The antihypertensive effects of the regular immediate release formulation of [VERAPAMIL] (verapamil IR) and the newer sustained release formulation of verapamil (verapamil SR) were compared in Hispanic patients with untreated essential [HYPERTENSION].","0"
"2057","TWrex-treat","[HYPERTENSION]","234","246","[VERAPAMIL]","149","158","The antihypertensive effects of the regular immediate release formulation of verapamil (verapamil IR) and the newer sustained release formulation of [VERAPAMIL] (verapamil SR) were compared in Hispanic patients with untreated essential [HYPERTENSION].","0"
"2059","TWrex-treat","[ANAEMIA]","73","80","[EPO]","35","38","The use of SCF in combination with [EPO] in the prevention or treatment of [ANAEMIA] in premature infants warrants further investigation.","0"
"2060","TWrex-treat","[HYPERTENSION]","146","158","[TIMOLOL]","67","74","That study compared dorzolamide 2% TID with betaxolol 0.5% BID and [TIMOLOL] 0.5% BID as monotherapy in patients with open-angle glaucoma or ocular [HYPERTENSION].","0"
"2061","TWrex-treat","[SCHIZOPHRENIA]","146","159","[DECANOATE]","43","52","A 1 year double-blind trial of bromperidol [DECANOATE] and fluphenazine decanoate was conducted in the maintenance treatment of 47 outpatients with [SCHIZOPHRENIA].","0"
"2062","TWrex-treat","[SCHIZOPHRENIA]","146","159","[DECANOATE]","70","79","A 1 year double-blind trial of bromperidol decanoate and fluphenazine [DECANOATE] was conducted in the maintenance treatment of 47 outpatients with [SCHIZOPHRENIA].","0"
"2063","TWrex-treat","[THROMBOSIS]","260","270","[HEPARIN]","153","160","We conducted a prospective, randomized trial to compare the effectiveness of a regimen of antithrombin III, given intravenously once daily, and low-dose [HEPARIN] with a regimen of dextran 40, given intravenously, in preventing venographically documented venous [THROMBOSIS] after total hip arthroplasty.","0"
"2064","TWrex-treat","[FALCIPARUM MALARIA]","126","144","[CHLOROQUINE]","274","285","At a time when Fansimef, the fixed combination of mefloquine, sulfadoxine and pyrimethamine was considered for prophylaxis of [FALCIPARUM MALARIA], a randomized double-blind study comparing the efficacy and tolerability of Fansimef with that of Lariam (mefloquine), Fansidar, [CHLOROQUINE] and placebo in malaria prophylaxis was performed in Thailand from July 1987 to January 1988.","0"
"2065","TWrex-treat","[THROMBOEMBOLIC EVENT]","119","139","[WARFARIN]","76","84","This study evaluated enoxaparin alone versus initial enoxaparin followed by [WARFARIN] in secondary prevention of venous [THROMBOEMBOLIC EVENT]s in adults with active malignancy.","0"
"2066","TWrex-treat","[MELANOMA]","121","129","[INTERFERON]","95","105","On the basis of the SRCA screening we developed a four-drug chemotherapy regimen combined with [INTERFERON] for metastatic [MELANOMA].","0"
"2067","TWrex-treat","[VOMITING]","239","247","[APREPITANT]","203","213","The objective of this multicenter, phase II, open-label study was to evaluate the safety and efficacy of the newest 5-hydroxytryptamine3 (5-HT3) receptor antagonist, palonosetron, plus dexamethasone and [APREPITANT] in preventing nausea and [VOMITING] in patients receiving moderately emetogenic chemotherapy.","0"
"2068","TWrex-treat","[SEIZURE]","208","215","[ACETAZOLAMIDE]","394","407","The relationships between inhibition of carbonic anhydrase (CA) activity in cytoplasmic, microsomal, and myelin subcellular fractions obtained from cerebral cortex, subcortex, and cerebellum and electroshock [SEIZURE] threshold (EST) and modification of the extension/flexion (E/F) ratio following maximal electroshock seizures (MES) were ascertained in Swiss-Webster mice given 40 and 200 mg/kg [ACETAZOLAMIDE].","0"
"2069","TWrex-treat","[SEIZURE]","317","324","[ACETAZOLAMIDE]","394","407","The relationships between inhibition of carbonic anhydrase (CA) activity in cytoplasmic, microsomal, and myelin subcellular fractions obtained from cerebral cortex, subcortex, and cerebellum and electroshock seizure threshold (EST) and modification of the extension/flexion (E/F) ratio following maximal electroshock [SEIZURE]s (MES) were ascertained in Swiss-Webster mice given 40 and 200 mg/kg [ACETAZOLAMIDE].","0"
"2070","TWrex-treat","[VASOMOTOR RHINITIS]","90","108","[IPRATROPIUM BROMIDE]","14","33","Topical nasal [IPRATROPIUM BROMIDE] is highly effective in the control of the rhinorrhea of [VASOMOTOR RHINITIS].","0"
"2071","TWrex-treat","[EPILEPSY]","79","87","[ANTIEPILEPTIC DRUG]","162","180","Behavioural disturbances and psychotic reactions are commoner in patients with [EPILEPSY] than in the general population and may be precipitated by the majority of [ANTIEPILEPTIC DRUG]s, including the newer ones.","0"
"2072","TWrex-treat","[ULCER]","127","132","[RANITIDINE]","79","89","In conclusion, 20 mg omeprazole administered once daily was superior to 300 mg [RANITIDINE] administered once daily for duodenal [ULCER] healing and symptom relief.","0"
"2073","TWrex-treat","[DEPRESSION]","109","119","[PHENELZINE]","0","10","[PHENELZINE] sulfate, 60 mg daily, was significantly more effective than placebo in relieving symptoms of both [DEPRESSION] and anxiety.","0"
"2074","TWrex-treat","[APL]","0","3","[RETINOIC ACID]","40","53","[APL] patients are initially treated with [RETINOIC ACID], but most develop resistance and relapse.","0"
"2075","TWrex-treat","[ARTERIAL HYPERTENSION]","142","163","[NADOLOL]","24","31","The pharmacokinetics of [NADOLOL] in blood serum and its excretion in the urine were studied in 6 male patients (aged from 35 to 59 years) with [ARTERIAL HYPERTENSION] for 48 h and, respectively, 72 h after a single per os administration of nadolol in a dose of 80 mg in the morning (9.00 a.m.), in daytime (15.00 p.m.) and in the evening (20.00 p.m.","0"
"2076","TWrex-treat","[ARTERIAL HYPERTENSION]","142","163","[NADOLOL]","237","244","The pharmacokinetics of nadolol in blood serum and its excretion in the urine were studied in 6 male patients (aged from 35 to 59 years) with [ARTERIAL HYPERTENSION] for 48 h and, respectively, 72 h after a single per os administration of [NADOLOL] in a dose of 80 mg in the morning (9.00 a.m.), in daytime (15.00 p.m.) and in the evening (20.00 p.m.","0"
"2077","TWrex-treat","[VENTRICULAR FIBRILLATION]","97","121","[AMIODARONE]","58","68","We evaluated the effect of two different doses of desethyl[AMIODARONE] (DEA) and amiodarone on the [VENTRICULAR FIBRILLATION] threshold (VFT.","0"
"2078","TWrex-treat","[VENTRICULAR FIBRILLATION]","97","121","[AMIODARONE]","79","89","We evaluated the effect of two different doses of desethylamiodarone (DEA) and [AMIODARONE] on the [VENTRICULAR FIBRILLATION] threshold (VFT.","0"
"2079","TWrex-treat","[ATRIAL FIBRILLATION]","155","174","[WARFARIN]","84","92","One of the important recent advances in stroke prevention is the demonstration that [WARFARIN] can substantially reduce the risk for stroke in patients with [ATRIAL FIBRILLATION] (AF.","0"
"2080","TWrex-treat","[CEREBRAL ISCHEMIA]","83","100","[ASPIRIN]","66","73","The objective of the present study was to evaluate the effects of [ASPIRIN] on focal [CEREBRAL ISCHEMIA] in diabetic rats.","0"
"2081","TWrex-treat","[ITP]","109","112","[ATP]","136","139","The relative order of nucleotide binding by Gh is GTP gamma S greater than GTP greater than GDP greater than [ITP] much much greater than [ATP] greater than or equal to adenyl-5'-yl imidodiphosphate, which is similar to that observed for other heterotrimeric G-proteins involved in receptor signaling.","0"
"2082","TWrex-treat","[MINOR EPILEPSY]","49","63","[ETHOSUXIMIDE]","0","12","[ETHOSUXIMIDE] is one of the means of treatment of [MINOR EPILEPSY] but hardly any data on its mechanism of action are available in the literature.","0"
"2084","TWrex-treat","[PAIN]","51","55","[BUPIVACAINE]","187","198","The estimated treatment difference for duration of [PAIN] relief was -4 (90% CI -13, 6) min. Thirty patients failed to achieve pain relief after the first injection (20 patients after S(-)-[BUPIVACAINE] and 10 after RS-bupivacaine; P = 0.039.","0"
"2085","TWrex-treat","[PAIN]","51","55","[BUPIVACAINE]","215","226","The estimated treatment difference for duration of [PAIN] relief was -4 (90% CI -13, 6) min. Thirty patients failed to achieve pain relief after the first injection (20 patients after S(-)-bupivacaine and 10 after RS-[BUPIVACAINE]; P = 0.039.","0"
"2086","TWrex-treat","[PAIN]","125","129","[BUPIVACAINE]","187","198","The estimated treatment difference for duration of pain relief was -4 (90% CI -13, 6) min. Thirty patients failed to achieve [PAIN] relief after the first injection (20 patients after S(-)-[BUPIVACAINE] and 10 after RS-bupivacaine; P = 0.039.","0"
"2087","TWrex-treat","[PAIN]","125","129","[BUPIVACAINE]","215","226","The estimated treatment difference for duration of pain relief was -4 (90% CI -13, 6) min. Thirty patients failed to achieve [PAIN] relief after the first injection (20 patients after S(-)-bupivacaine and 10 after RS-[BUPIVACAINE]; P = 0.039.","0"
"2088","TWrex-treat","[AD]","136","138","[GALANTAMINE]","87","98","Attention has, therefore, recently turned to the use of cholinergic treatments such as [GALANTAMINE] (Reminyl), which has demonstrated bro[AD]-spectrum and long-term efficacy in AD, for the treatment of patients with VaD or AD with CVD.","0"
"2089","TWrex-treat","[AD]","174","176","[GALANTAMINE]","87","98","Attention has, therefore, recently turned to the use of cholinergic treatments such as [GALANTAMINE] (Reminyl), which has demonstrated broad-spectrum and long-term efficacy in [AD], for the treatment of patients with VaD or AD with CVD.","0"
"2090","TWrex-treat","[AD]","214","216","[GALANTAMINE]","87","98","Attention has, therefore, recently turned to the use of cholinergic treatments such as [GALANTAMINE] (Reminyl), which has demonstrated broad-spectrum and long-term efficacy in AD, for the treatment of patients with V[AD] or AD with CVD.","0"
"2091","TWrex-treat","[AD]","220","222","[GALANTAMINE]","87","98","Attention has, therefore, recently turned to the use of cholinergic treatments such as [GALANTAMINE] (Reminyl), which has demonstrated broad-spectrum and long-term efficacy in AD, for the treatment of patients with VaD or [AD] with CVD.","0"
"2092","TWrex-treat","[CARCINOMA]","120","129","[BLEOMYCIN]","53","62","A phase III 2 X 2 factorial trial of cisplatinum and [BLEOMYCIN] in 116 patients with recurrent or advanced squamous cell [CARCINOMA] of the head and neck is reported.","0"
"2093","TWrex-treat","[PAIN]","238","242","[IBUPROFEN]","163","172","The purpose of this single-dose, randomized, double-blind, double-dummy, placebo-controlled, parallel-group study was to compare MK-0703 12.5, 50, and 100 mg with [IBUPROFEN] 400 mg or placebo in patients who experienced moderate to severe [PAIN] after surgical removal of at least 2 third molars.","0"
"2094","TWrex-treat","[PARKINSON'S DISEASE]","46","65","[BROMOCRIPTINE]","15","28","The effects of [BROMOCRIPTINE] in patients with [PARKINSON'S DISEASE] manifesting various problems in levodopa therapy were tested in a double-blind manner with the collaboration of 59 institutions.","0"
"2096","TWrex-treat","[CYSTIC FIBROSIS]","57","72","[AMILORIDE]","128","137","In an attempt to produce an animal model for the disease [CYSTIC FIBROSIS] (CF), mice were treated chronically with the diuretics [AMILORIDE] and furosemide, in order to cause chronic inhibition of transepithelial ion transport.","0"
"2097","TWrex-treat","[OVERDOSE]","69","77","[CHARCOAL]","123","131","A comprehensive review of reported studies in volunteer subjects and [OVERDOSE] patients showed that repeated dose activated [CHARCOAL] markedly decreased the half-life and/or increased the clearance of a wide range of drugs.","0"
"2098","TWrex-treat","[PULMONARY EMBOLISM]","230","248","[UFH]","133","136","A meta-analyses of randomised trials showed a significant decrease in deep venous thrombosis in women receiving unfractioned heparin [UFH] compared with controls, and revealed no significant difference in deep venous thrombosis and [PULMONARY EMBOLISM] between patients who received ufh and those who received low-molecular weight heparin LMWH.","0"
"2099","TWrex-treat","[PULMONARY EMBOLISM]","230","248","[UFH]","279","282","A meta-analyses of randomised trials showed a significant decrease in deep venous thrombosis in women receiving unfractioned heparin ufh compared with controls, and revealed no significant difference in deep venous thrombosis and [PULMONARY EMBOLISM] between patients who received [UFH] and those who received low-molecular weight heparin LMWH.","0"
"2101","TWrex-treat","[HEMOPHILIA]","127","137","[FVIII]","45","50","Factor VIII coagulant antigen (fviii:Ag) and [FVIII] coagulant activity (fviii:C) were measured in 102 healthy individuals, in 5 [HEMOPHILIA] A carriers and in 21 hemophilia A patients before and after infusion of heat-treated high-purity fviii concentrates.","0"
"2103","TWrex-treat","[HEMOPHILIA]","127","137","[FVIII]","235","240","Factor VIII coagulant antigen (fviii:Ag) and fviii coagulant activity (fviii:C) were measured in 102 healthy individuals, in 5 [HEMOPHILIA] A carriers and in 21 hemophilia A patients before and after infusion of heat-treated high-purity [FVIII] concentrates.","0"
"2105","TWrex-treat","[HEMOPHILIA]","159","169","[FVIII]","45","50","Factor VIII coagulant antigen (fviii:Ag) and [FVIII] coagulant activity (fviii:C) were measured in 102 healthy individuals, in 5 hemophilia A carriers and in 21 [HEMOPHILIA] A patients before and after infusion of heat-treated high-purity fviii concentrates.","0"
"2107","TWrex-treat","[HEMOPHILIA]","159","169","[FVIII]","235","240","Factor VIII coagulant antigen (fviii:Ag) and fviii coagulant activity (fviii:C) were measured in 102 healthy individuals, in 5 hemophilia A carriers and in 21 [HEMOPHILIA] A patients before and after infusion of heat-treated high-purity [FVIII] concentrates.","0"
"2108","TWrex-treat","[VOMITING]","143","151","[SCOPOLAMINE]","57","68","Compared with flights using placebo, flights with buccal [SCOPOLAMINE] resulted in significantly lower scores for nausea (31%-35% reduction) and [VOMITING] (50% reduction in number of parabolas with vomiting.","0"
"2109","TWrex-treat","[VOMITING]","195","203","[SCOPOLAMINE]","57","68","Compared with flights using placebo, flights with buccal [SCOPOLAMINE] resulted in significantly lower scores for nausea (31%-35% reduction) and vomiting (50% reduction in number of parabolas with [VOMITING].","0"
"2110","TWrex-treat","[VON WILLEBRAND]","31","45","[FACTOR VIII]","0","11","[FACTOR VIII] activity (VIII:C), [VON WILLEBRAND] factor antigen (vWF:Ag), tissue plasminogen activator antigen (tPA), plasminogen activator inhibitor activity (PAI-1), antithrombin III, protein C and protein S were assayed before and 1, 3, 6, 12, 18, and 24 months after BMT.","0"
"2111","TWrex-treat","[INFLAMMATION]","48","60","[DICLOFENAC]","174","184","Piroxicam exercised a significant action on the [INFLAMMATION]-specific parameters (reduction of BSR by 6.15 mm maximum and of the alpha 2-globulin fraction by 0.75%), whereas [DICLOFENAC] did not.","0"
"2114","TWrex-treat","[MELANOMA]","95","103","[INTERFERON]","64","74","These data indicate a pathogenetic significance of disorders in [INTERFERON] production in uveal [MELANOMA] and may be used for the disease prognosis.","0"
"2115","TWrex-treat","[SEPSIS]","98","104","[ALPHA]","12","17","Drotrecogin [ALPHA] (activated), when administered to adult patients with clinically defined severe [SEPSIS], demonstrated a 6.1% absolute reduction (p=0.005) in 28-day all-cause mortality in one published, randomized, double-blind study of 1,690 patients (PROWESS.","0"
"2120","TWrex-treat","[ANOREXIA]","112","120","[TETRAHYDROCANNABINOL]","68","88","Purpose: To evaluate the appetite-stimulating properties of delta-9-[TETRAHYDROCANNABINOL] (THC) in patients with [ANOREXIA] due to advanced cancer.","0"
"2121","TWrex-treat","[DYSRHYTHMIA]","215","226","[ANTIARRHYTHMIC AGENT]","139","159","Three patients are free of relapses without antiarrhythmic drugs (follow-up: 14 to 17 months); three others are also free of relapses, but [ANTIARRHYTHMIC AGENT]s were required for treatment of other supraventricular [DYSRHYTHMIA]s (follow-up: 3 to 17 months); atrial flutter recurred within several days and persisted in spite of two more procedures in two patients.","0"
"2123","TWrex-treat","[CLUSTER HEADACHE]","74","90","[SUMATRIPTAN]","35","46","Recent data have demonstrated that [SUMATRIPTAN] offers effective relief of [CLUSTER HEADACHE] attacks, a condition where suffers experience repeated severe headache attacks, of short duration, during a cluster period.","0"
"2124","TWrex-treat","[TETANUS]","105","112","[TETANUS TOXOID]","8","22","Because [TETANUS TOXOID] is relatively heat stable, the traditional birth attendants were able to keep the [TETANUS] toxoid-filled UniJect devices in their homes for up to one month without refrigeration.","0"
"2125","TWrex-treat","[HYPERCALCAEMIA]","12","26","[APD]","64","67","Symptoms of [HYPERCALCAEMIA] were greatly relieved, especially by [APD].","0"
"2126","TWrex-treat","[ITP]","56","59","[ANTIBODY]","115","123","The diagnosis of antiphospholipid syndrome, rather than [ITP], was made because of anticardiolipin-beta 2GPI complex [ANTIBODY] and cerebral infarction.","0"
"2127","TWrex-treat","[HYPOGLYCEMIA]","135","147","[GLUCOSE]","98","105","The study aim was to investigate the effect of the route of insulin treatment on the glucagon and [GLUCOSE] production (GP) responses to [HYPOGLYCEMIA] in the diabetic rat.","0"
"2128","TWrex-treat","[ULCERATIVE COLITIS]","73","91","[HYDROCORTISONE]","55","69","The effectiveness of intravenous corticotrophin versus [HYDROCORTISONE] in [ULCERATIVE COLITIS] has been determined including whether previous steroid therapy influenced the better response to one rather than the other, but no such studies have ever been done in Crohn's disease.","0"
"2129","TWrex-treat","[SHOCK]","86","91","[DEXTRAN]","44","51","Pathophysiologic mechanisms involved in the [DEXTRAN] effect on mortality in intestinal [SHOCK] in rats were studied, using a standardized model for intestinal vascular obstruction.","0"
"2132","TWrex-treat","[BLEEDING]","100","108","[CIMETIDINE]","180","190","In 97 consecutive patients undergoing renal transplantation the incidence of upper gastrointestinal [BLEEDING] was registered over 180 days after allocation to treatment with either [CIMETIDINE] or placebo.","0"
"2133","TWrex-treat","[CARDIAC ARRHYTHMIA]","7","25","[ANTIARRHYTHMIC DRUG]","238","257","In the [CARDIAC ARRHYTHMIA] Pilot Study (CAPS), patients early (6-60 days) after acute myocardial infarction (MI) with ventricular premature complexes (VPCs) of over 10 per hour were randomized to receive, unaware, therapy with one of four [ANTIARRHYTHMIC DRUG]s (n = 402) or placebo (n = 100.","0"
"2134","TWrex-treat","[INFARCTION]","146","156","[STREPTOKINASE]","100","113","Thrombolysis with recombinant tissue-type plasminogen activator (rt-PA) and anisoylated plasminogen [STREPTOKINASE] activator (APSAC) in myocardial [INFARCTION] has been proved to reduce mortality.","0"
"2136","TWrex-treat","[HEART FAILURE]","141","154","[ISOSORBIDE]","40","50","These data suggest that hydralazine and [ISOSORBIDE] dinitrate do not improve skeletal muscle oxygen delivery during exercise in patients with [HEART FAILURE].","0"
"2137","TWrex-treat","[SYSTEMIC LUPUS ERYTHEMATOSUS]","29","57","[HYDROXYCHLOROQUINE]","260","278","Demographic characteristics, [SYSTEMIC LUPUS ERYTHEMATOSUS] Disease Activity Index (SLEDAI) and Systemic Lupus International Collaborating Clinics/ACR Damage Index (SDI) were assessed as well as administration, maximum dose and cumulative dose of prednisone and [HYDROXYCHLOROQUINE] (HCQ.","0"
"2138","TWrex-treat","[ARRHYTHMIA]","40","50","[ANTIARRHYTHMIC DRUG]","67","86","Patients who have malignant ventricular [ARRHYTHMIA]s and respond to [ANTIARRHYTHMIC DRUG] treatment are proven to have a much lower mortality than those who do not.","0"
"2139","TWrex-treat","[LEUKEMIA]","103","111","[FLUDARABINE]","171","182","We explored the relationship between the cytogenetic/biologic characteristics of B-chronic lymphocytic [LEUKEMIA] (B-CLL) cells and their tendency to undergo spontaneous or [FLUDARABINE]-induced apoptosis in vitro.","0"
"2140","TWrex-treat","[DIABETES]","128","136","[INSULIN]","13","20","CONCLUSIONS: [INSULIN] glargine substantially improved glycemic control in children and adolescents with poorly controlled type 1 [DIABETES].","0"
"2141","TWrex-treat","[ATRIAL FIBRILLATION]","94","113","[WARFARIN]","68","76","Left atrium appendage (LAA) occlusion is a potential alternative to [WARFARIN] in patients with [ATRIAL FIBRILLATION] who have contraindications to anticoagulation.","0"
"2143","TWrex-treat","[PAIN]","9","13","[PARACETAMOL]","67","78","At a low [PAIN] level the initial treatment is acetylsalicylic acid, [PARACETAMOL] or other nonsteroidal antiinflammatory drugs.","0"
"2144","TWrex-treat","[CANCER]","41","47","[CISPLATIN]","83","92","Thirty-one patients with small-cell lung [CANCER] (SCLC) were treated with VP-16 and [CISPLATIN] as first-line therapy.","0"
"2145","TWrex-treat","[AUTOIMMUNE HAEMOLYTIC ANAEMIA]","4","33","[INTRAVENOUS IMMUNOGLOBULIN]","196","222","The [AUTOIMMUNE HAEMOLYTIC ANAEMIA] (AIHA) and immune thrombocytopenic purpura (ITP) were refractory to conventional immunosuppressive therapy which included steroids, azathioprine, vincristine and [INTRAVENOUS IMMUNOGLOBULIN].","0"
"2146","TWrex-treat","[STONE]","56","61","[ACID]","124","128","In a five year study, 55 patients with radiolucent gall [STONE]s were treated with the combination of 7.5 mg chenodeoxycholic [ACID] (CDCA) and 5.0 mg ursodeoxycholic acid (UDCA)/kg/day--that is, half the monotherapeutic doses.","0"
"2147","TWrex-treat","[STONE]","56","61","[ACID]","163","167","In a five year study, 55 patients with radiolucent gall [STONE]s were treated with the combination of 7.5 mg chenodeoxycholic acid (CDCA) and 5.0 mg ursodeoxycholic [ACID] (UDCA)/kg/day--that is, half the monotherapeutic doses.","0"
"2148","TWrex-treat","[ANGINA]","51","57","[ISDN]","38","42","These results suggest the efficacy of [ISDN] tape on [ANGINA] pectoris, especially in its durability of action which lasts over 24 h.","0"
"2149","TWrex-treat","[CA]","14","16","[EPINEPHRINE]","96","107","The increased [CA] levels were mainly due to a rise in NE in stable hypertension and to a rise in [EPINEPHRINE] (E) in labile hypertension.","0"
"2150","TWrex-treat","[NTD]","48","51","[FOLIC ACID]","88","98","Studies on women with previous pregnancies with [NTD] showed that supplementary intake of [FOLIC ACID], with or without other vitamins, preconceptual period throughout the first trimester has a preventive effect on its recurrence.","0"
"2151","TWrex-treat","[CHRONIC MYELOID LEUKEMIA]","44","68","[BU]","4","6","The [BU]-Cy regimen has shown an advantage in [CHRONIC MYELOID LEUKEMIA] and TBI-Cy remains the standard conditioning regimen in acute lymphoblastic leukemia, but results are more conflicting in acute myeloid leukemia (AML.","0"
"2152","TWrex-treat","[CHRONIC MYELOID LEUKEMIA]","44","68","[BU]","155","157","The Bu-Cy regimen has shown an advantage in [CHRONIC MYELOID LEUKEMIA] and TBI-Cy remains the standard conditioning regimen in acute lymphoblastic leukemia, [BU]t results are more conflicting in acute myeloid leukemia (AML.","0"
"2153","TWrex-treat","[NIDDM]","126","131","[INSULIN]","89","96","Gestational diabetes mellitus (GDM) constitutes a risk factor for the development of non [INSULIN]-dependent diabetes mellitus ([NIDDM].","0"
"2154","TWrex-treat","[AMENORRHOEA]","105","116","[LHRH]","25","29","To monitor the effect of [LHRH] treatment on hypothalamo-pituitary-gonadal function, women with functional [AMENORRHOEA] were investigated by standardized LHRH and repeated clomiphene tests before and after LHRH therapy.","0"
