unit_id,worker_id,relation
225527734,10809411,"[OTHER]"
225527739,10809411,"[CAUSES]"
225527741,10809411,"[MANIFESTATION]"
225527743,10809411,"[OTHER]"
225527744,10809411,"[SIDE_EFFECT]"
225527747,10809411,"[LOCATION]"
225527750,10809411,"[ASSOCIATED_WITH]"
225527752,10809411,"[PREVENTS]"
225527754,10809411,"[TREATS]"
225527755,10809411,"[TREATS]"
227301387,10809411,"[SYMPTOM]"
227301390,10809411,"[SYMPTOM]"
227301391,10809411,"[OTHER]"
227301394,10809411,"[NONE]"
227301395,10809411,"[CAUSES]"
227301401,10809411,"[OTHER]"
227301404,10809411,"[ASSOCIATED_WITH]"
227301405,10809411,"[OTHER]"
227301414,10809411,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301416,10809411,"[OTHER]"
227816704,10809411,"[SYMPTOM]"
227816706,10809411,"[CAUSES]"
227816708,10809411,"[OTHER]"
227816709,10809411,"[SIDE_EFFECT]"
227816713,10809411,"[OTHER]"
227816718,10809411,"[LOCATION]
[OTHER]"
227816720,10809411,"[SIDE_EFFECT]"
227816721,10809411,"[SIDE_EFFECT]"
227816723,10809411,"[TREATS]"
227816728,10809411,"[NONE]"
225527735,10953849,"[SYMPTOM]"
225527740,10953849,"[ASSOCIATED_WITH]"
225527748,10953849,"[CAUSES]"
225527750,10953849,"[PART_OF]"
225527752,10953849,"[PREVENTS]"
225527753,10953849,"[ASSOCIATED_WITH]"
225527759,10953849,"[SYMPTOM]"
225527760,10953849,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301390,10953849,"[SYMPTOM]"
227301393,10953849,"[CAUSES]"
227301396,10953849,"[CAUSES]"
227301397,10953849,"[ASSOCIATED_WITH]"
227301402,10953849,"[SYMPTOM]"
227301403,10953849,"[LOCATION]"
227301406,10953849,"[SYMPTOM]"
227301410,10953849,"[PREVENTS]"
227301411,10953849,"[ASSOCIATED_WITH]"
227301413,10953849,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816700,10953849,"[ASSOCIATED_WITH]"
227816709,10953849,"[SIDE_EFFECT]"
227816710,10953849,"[OTHER]"
227816722,10953849,"[OTHER]"
227816724,10953849,"[PREVENTS]"
227816712,11307060,"[MANIFESTATION]"
227301408,11794310,"[CAUSES]"
227816702,11794310,"[SYMPTOM]"
227816718,11794310,"[MANIFESTATION]"
227816725,11794310,"[OTHER]"
227816729,11794310,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527734,11807379,"[ASSOCIATED_WITH]"
225527744,11807379,"[SIDE_EFFECT]"
225527747,11807379,"[LOCATION]"
225527753,11807379,"[ASSOCIATED_WITH]"
227301391,11807379,"[IS_A]"
227301393,11807379,"[MANIFESTATION]"
227301394,11807379,"[OTHER]"
227301398,11807379,"[OTHER]"
227301404,11807379,"[LOCATION]"
227301405,11807379,"[LOCATION]"
227301408,11807379,"[CAUSES]"
227301410,11807379,"[TREATS]"
227301412,11807379,"[NONE]"
227301415,11807379,"[ASSOCIATED_WITH]"
227816703,11842392,"[SYMPTOM]"
227816706,11842392,"[CAUSES]"
227816708,11842392,"[CAUSES]"
227816709,11842392,"[CAUSES]"
227816711,11842392,"[PREVENTS]"
227816717,11842392,"[SYMPTOM]"
227816720,11842392,"[SIDE_EFFECT]"
227816722,11842392,"[CONTRAINDICATES]"
227816724,11842392,"[TREATS]"
227816726,11842392,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527734,11847830,"[OTHER]"
225527735,11847830,"[SYMPTOM]"
225527739,11847830,"[CAUSES]"
225527741,11847830,"[NONE]"
225527742,11847830,"[ASSOCIATED_WITH]"
225527744,11847830,"[SIDE_EFFECT]"
225527746,11847830,"[NONE]"
225527747,11847830,"[NONE]"
225527756,11847830,"[OTHER]"
225527760,11847830,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301387,11911717,"[CAUSES]"
227301401,11911717,"[NONE]"
227301402,11911717,"[OTHER]"
227301403,11911717,"[LOCATION]"
227301405,11911717,"[NONE]"
227301409,11911717,"[CAUSES]"
227301412,11911717,"[NONE]"
227301413,11911717,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301414,11911717,"[OTHER]"
227301415,11911717,"[NONE]"
227301388,11990524,"[SYMPTOM]"
227301390,11990524,"[SYMPTOM]"
227301392,11990524,"[CAUSES]"
227301393,11990524,"[CAUSES]"
227301395,11990524,"[CAUSES]"
227301396,11990524,"[CAUSES]"
227301400,11990524,"[NONE]"
227301403,11990524,"[OTHER]"
227301407,11990524,"[PREVENTS]"
227301411,11990524,"[NONE]"
227816703,11990524,"[CAUSES]"
227816706,11990524,"[CAUSES]"
227816709,11990524,"[CAUSES]"
227816710,11990524,"[OTHER]"
227816711,11990524,"[NONE]"
227816717,11990524,"[NONE]"
227816718,11990524,"[LOCATION]"
227816721,11990524,"[CAUSES]
[ASSOCIATED_WITH]"
227816724,11990524,"[TREATS]
[PREVENTS]"
227816726,11990524,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301387,12086695,"[CAUSES]"
227301388,12086695,"[SYMPTOM]"
227301397,12086695,"[MANIFESTATION]"
227301403,12086695,"[OTHER]"
227301404,12086695,"[OTHER]"
227301411,12086695,"[NONE]"
227301412,12086695,"[NONE]"
227301413,12086695,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301414,12086695,"[ASSOCIATED_WITH]"
227301416,12086695,"[OTHER]"
225527731,12245529,"[SYMPTOM]"
225527735,12245529,"[SYMPTOM]"
225527737,12245529,"[ASSOCIATED_WITH]"
225527743,12245529,"[CAUSES]"
225527745,12245529,"[SIDE_EFFECT]"
225527746,12245529,"[LOCATION]"
225527747,12245529,"[MANIFESTATION]"
225527754,12245529,"[TREATS]"
225527756,12245529,"[OTHER]"
225527758,12245529,"[NONE]"
227301402,12299718,"[ASSOCIATED_WITH]"
227301396,12300670,"[CAUSES]
[LOCATION]"
225527734,12431710,"[OTHER]"
225527743,12431710,"[ASSOCIATED_WITH]"
225527758,12431710,"[SIDE_EFFECT]"
227301388,12431710,"[ASSOCIATED_WITH]"
227301391,12431710,"[IS_A]"
227301395,12431710,"[CAUSES]"
227301396,12431710,"[CAUSES]"
227301397,12431710,"[SIDE_EFFECT]"
227301398,12431710,"[CAUSES]"
227301400,12431710,"[ASSOCIATED_WITH]"
227301404,12431710,"[CAUSES]"
227301406,12431710,"[ASSOCIATED_WITH]"
227301407,12431710,"[PREVENTS]"
227816703,12454379,"[MANIFESTATION]"
227816704,12454379,"[SYMPTOM]"
227816706,12454379,"[MANIFESTATION]"
227816707,12454379,"[CAUSES]"
227816727,12454379,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527752,12507046,"[CONTRAINDICATES]"
225527733,12571056,"[CAUSES]"
225527734,12571056,"[SYMPTOM]"
225527738,12571056,"[CAUSES]"
225527740,12571056,"[CAUSES]"
225527744,12571056,"[ASSOCIATED_WITH]"
225527745,12571056,"[ASSOCIATED_WITH]"
225527747,12571056,"[MANIFESTATION]"
225527750,12571056,"[ASSOCIATED_WITH]"
225527755,12571056,"[TREATS]"
225527757,12571056,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816705,12571056,"[ASSOCIATED_WITH]"
227816707,12571056,"[CAUSES]"
227816711,12571056,"[NONE]"
227816715,12571056,"[CAUSES]"
227816717,12571056,"[ASSOCIATED_WITH]"
227816718,12571056,"[CAUSES]"
227816720,12571056,"[CAUSES]"
227816722,12571056,"[CONTRAINDICATES]"
227816726,12571056,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816729,12571056,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301389,12801492,"[CAUSES]"
227301398,12801492,"[CAUSES]"
227301400,12801492,"[SIDE_EFFECT]"
227301404,12801492,"[PART_OF]"
227301406,12801492,"[LOCATION]"
227301407,12801492,"[PREVENTS]"
227301411,12801492,"[NONE]"
227301412,12801492,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301413,12801492,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301414,12801492,"[IS_A]"
225527733,12831968,"[SYMPTOM]
[ASSOCIATED_WITH]"
225527736,12831968,"[NONE]"
225527739,12831968,"[CAUSES]"
225527740,12831968,"[CAUSES]"
225527749,12831968,"[NONE]"
225527753,12831968,"[ASSOCIATED_WITH]"
225527755,12831968,"[TREATS]"
225527757,12936896,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527732,12974606,"[SYMPTOM]
[SIDE_EFFECT]
[PART_OF]"
225527736,12974606,"[ASSOCIATED_WITH]"
225527737,12974606,"[CAUSES]"
225527738,12974606,"[IS_A]
[PART_OF]"
225527739,12974606,"[CAUSES]"
225527740,12974606,"[CAUSES]"
225527741,12974606,"[IS_A]"
225527746,12974606,"[NONE]"
225527749,12974606,"[ASSOCIATED_WITH]"
225527752,12974606,"[CONTRAINDICATES]"
227301389,12974606,"[SYMPTOM]"
227301392,12974606,"[ASSOCIATED_WITH]"
227301394,12974606,"[OTHER]"
227301399,12974606,"[SYMPTOM]"
227301400,12974606,"[ASSOCIATED_WITH]"
227301402,12974606,"[PART_OF]"
227301403,12974606,"[ASSOCIATED_WITH]"
227301404,12974606,"[ASSOCIATED_WITH]"
227301408,12974606,"[TREATS]"
227301414,12974606,"[IS_A]
[PART_OF]"
225527739,13137131,"[CAUSES]"
225527743,13137131,"[OTHER]"
225527752,13137131,"[OTHER]"
225527755,13137131,"[TREATS]"
225527760,13137131,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527733,13159261,"[SYMPTOM]"
225527757,13159261,"[ASSOCIATED_WITH]"
227816701,13195124,"[SYMPTOM]"
227816704,13195124,"[SYMPTOM]
[MANIFESTATION]"
227816705,13195124,"[OTHER]"
227816708,13195124,"[CAUSES]"
227816713,13195124,"[OTHER]"
227816717,13195124,"[ASSOCIATED_WITH]"
227816719,13195124,"[OTHER]"
227816725,13195124,"[ASSOCIATED_WITH]"
227816726,13195124,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816729,13195124,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527733,13291371,"[SYMPTOM]"
225527736,13291371,"[NONE]"
225527737,13291371,"[MANIFESTATION]"
225527739,13291371,"[CAUSES]"
225527753,13291371,"[ASSOCIATED_WITH]"
225527755,13291371,"[PREVENTS]"
225527756,13291371,"[ASSOCIATED_WITH]"
225527757,13291371,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527759,13291371,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527760,13291371,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301397,13300701,"[CAUSES]
[ASSOCIATED_WITH]
[SIDE_EFFECT]"
225527737,13304054,"[SYMPTOM]"
225527758,13304054,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816701,13304054,"[SYMPTOM]"
227816709,13304054,"[NONE]"
227816710,13304054,"[OTHER]"
227816716,13304054,"[LOCATION]"
227816729,13304054,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527733,13348564,"[SYMPTOM]"
225527736,13348564,"[OTHER]"
225527738,13348564,"[IS_A]"
225527741,13348564,"[CAUSES]"
225527742,13348564,"[CAUSES]"
225527746,13348564,"[SYMPTOM]"
225527748,13348564,"[ASSOCIATED_WITH]"
225527751,13348564,"[CONTRAINDICATES]"
225527755,13348564,"[ASSOCIATED_WITH]"
225527759,13348564,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301388,13348564,"[SYMPTOM]"
227301389,13348564,"[CAUSES]"
227301394,13348564,"[PART_OF]"
227301395,13348564,"[CAUSES]"
227301399,13348564,"[CAUSES]"
227301405,13348564,"[SYMPTOM]"
227301406,13348564,"[SYMPTOM]"
227301411,13348564,"[CONTRAINDICATES]"
227301412,13348564,"[OTHER]"
227301415,13348564,"[ASSOCIATED_WITH]"
227816701,13397770,"[SYMPTOM]"
227816704,13397770,"[SYMPTOM]
[MANIFESTATION]"
227816707,13397770,"[CAUSES]"
227816709,13397770,"[CAUSES]"
227816710,13397770,"[OTHER]"
227816723,13397770,"[TREATS]
[PREVENTS]"
227816724,13397770,"[TREATS]
[PREVENTS]"
227816726,13397770,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816727,13397770,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816728,13397770,"[TREATS]
[PREVENTS]"
227301387,13404694,"[SYMPTOM]"
227301388,13404694,"[ASSOCIATED_WITH]"
227301390,13404694,"[CAUSES]"
227301392,13404694,"[CAUSES]"
227301396,13404694,"[CAUSES]"
227301397,13404694,"[TREATS]"
227301399,13404694,"[CAUSES]"
227301405,13404694,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301408,13404694,"[CAUSES]"
227301416,13404694,"[OTHER]"
227301411,13438162,"[CAUSES]"
227816703,13438162,"[CAUSES]
[SYMPTOM]"
227816704,13438162,"[SYMPTOM]
[ASSOCIATED_WITH]
[SIDE_EFFECT]"
227816707,13438162,"[CAUSES]"
227816709,13438162,"[CAUSES]"
227816711,13438162,"[CAUSES]"
227816712,13438162,"[CAUSES]
[SYMPTOM]"
227816713,13438162,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816718,13438162,"[SYMPTOM]
[CONTRAINDICATES]"
227816728,13438162,"[PREVENTS]"
227816729,13438162,"[DIAGNOSED_BY_TEST_OR_DRUG]
[CONTRAINDICATES]"
227301387,13460140,"[CAUSES]"
227301389,13460140,"[NONE]"
227301394,13460140,"[OTHER]"
227301398,13460140,"[TREATS]"
227301401,13460140,"[PART_OF]"
227301402,13460140,"[OTHER]"
227301404,13460140,"[PART_OF]"
227301409,13460140,"[CAUSES]"
227301411,13460140,"[NONE]"
227301413,13460140,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816701,13460140,"[SYMPTOM]"
227816704,13460140,"[SYMPTOM]"
227816706,13460140,"[CAUSES]"
227816714,13460140,"[OTHER]"
227816716,13460140,"[OTHER]"
227816723,13460140,"[TREATS]"
227816725,13460140,"[OTHER]"
227816727,13460140,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816728,13460140,"[OTHER]"
227816729,13460140,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301389,13462511,"[CAUSES]"
227301391,13462511,"[OTHER]"
227301394,13462511,"[MANIFESTATION]"
227301399,13462511,"[OTHER]"
227301400,13462511,"[NONE]"
227301401,13462511,"[OTHER]"
227301405,13462511,"[LOCATION]"
227301406,13462511,"[LOCATION]"
227301407,13462511,"[PREVENTS]"
227301408,13462511,"[CAUSES]"
227816700,13462511,"[SYMPTOM]"
227816702,13462511,"[ASSOCIATED_WITH]"
227816703,13462511,"[SYMPTOM]"
227816704,13462511,"[SYMPTOM]"
227816708,13462511,"[CAUSES]"
227816712,13462511,"[MANIFESTATION]"
227816713,13462511,"[OTHER]"
227816715,13462511,"[CAUSES]"
227816723,13462511,"[TREATS]"
227816724,13462511,"[TREATS]"
227816710,13507187,"[OTHER]"
227816716,13507187,"[LOCATION]"
227816726,13507187,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301396,13512143,"[CAUSES]"
227816700,13520118,"[SYMPTOM]"
227816702,13520118,"[ASSOCIATED_WITH]"
227816703,13520118,"[SYMPTOM]"
227816704,13520118,"[SYMPTOM]"
227816705,13520118,"[SYMPTOM]"
227816708,13520118,"[CAUSES]"
227816715,13520118,"[CAUSES]"
227816716,13520118,"[MANIFESTATION]"
227816723,13520118,"[TREATS]"
227816727,13520118,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527731,13520214,"[CAUSES]
[SYMPTOM]"
225527732,13520214,"[SYMPTOM]"
225527734,13520214,"[OTHER]"
225527738,13520214,"[IS_A]"
225527741,13520214,"[CAUSES]
[MANIFESTATION]"
225527744,13520214,"[SIDE_EFFECT]"
225527747,13520214,"[LOCATION]"
225527748,13520214,"[LOCATION]"
225527759,13520214,"[OTHER]"
225527760,13520214,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227816701,13584249,"[ASSOCIATED_WITH]"
227816706,13584249,"[CAUSES]"
227816714,13584249,"[IS_A]"
227816715,13584249,"[OTHER]"
227816716,13584249,"[ASSOCIATED_WITH]"
227816717,13584249,"[ASSOCIATED_WITH]"
227816719,13584249,"[ASSOCIATED_WITH]"
227816723,13584249,"[TREATS]"
227816725,13584249,"[IS_A]"
227816726,13584249,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527731,13595798,"[SYMPTOM]"
225527751,13595798,"[OTHER]"
227301392,13608113,"[CAUSES]"
227301412,13608113,"[ASSOCIATED_WITH]"
227301388,13617382,"[DIAGNOSED_BY_TEST_OR_DRUG]
[CAUSES]
[LOCATION]
[SYMPTOM]
[MANIFESTATION]
[ASSOCIATED_WITH]
[SIDE_EFFECT]
[PART_OF]"
227301392,13617382,"[CAUSES]
[SYMPTOM]
[SIDE_EFFECT]"
227301396,13617382,"[MANIFESTATION]
[ASSOCIATED_WITH]
[SIDE_EFFECT]"
227301397,13617382,"[CAUSES]
[SYMPTOM]
[MANIFESTATION]
[ASSOCIATED_WITH]
[SIDE_EFFECT]"
227301399,13617382,"[TREATS]
[DIAGNOSED_BY_TEST_OR_DRUG]
[CAUSES]
[MANIFESTATION]
[SIDE_EFFECT]"
227301401,13617382,"[ASSOCIATED_WITH]
[IS_A]
[PART_OF]"
227301403,13617382,"[LOCATION]"
227301410,13617382,"[CAUSES]
[MANIFESTATION]
[ASSOCIATED_WITH]"
227301411,13617382,"[OTHER]"
227301414,13617382,"[LOCATION]
[PART_OF]"
227816710,13637372,"[OTHER]"
227816719,13637372,"[NONE]"
227816729,13637372,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527759,13652218,"[OTHER]"
225527750,13664512,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301389,13696371,"[OTHER]"
227301390,13696371,"[SYMPTOM]"
227301392,13696371,"[CAUSES]"
227301393,13696371,"[CAUSES]"
227301394,13696371,"[OTHER]"
227301399,13696371,"[OTHER]"
227301408,13696371,"[OTHER]"
227301410,13696371,"[OTHER]"
227301411,13696371,"[OTHER]"
227301416,13696371,"[OTHER]"
225527739,13723561,"[CAUSES]"
225527732,13725229,"[MANIFESTATION]"
225527736,13725229,"[OTHER]"
225527747,13725229,"[LOCATION]"
225527748,13725229,"[LOCATION]"
225527749,13725229,"[OTHER]"
225527753,13725229,"[OTHER]"
225527755,13725229,"[TREATS]"
225527756,13725229,"[OTHER]"
225527757,13725229,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527758,13725229,"[OTHER]"
227301389,13725229,"[NONE]"
227301391,13725229,"[OTHER]"
227301392,13725229,"[CAUSES]"
227301394,13725229,"[OTHER]"
227301398,13725229,"[OTHER]"
227301399,13725229,"[OTHER]"
227301400,13725229,"[OTHER]"
227301402,13725229,"[MANIFESTATION]"
227301414,13725229,"[OTHER]"
227301415,13725229,"[OTHER]"
227816709,13745870,"[CAUSES]
[SIDE_EFFECT]"
225527752,13769712,"[OTHER]"
227816707,13774620,"[CAUSES]"
227816711,13774620,"[CONTRAINDICATES]"
227816723,13774620,"[TREATS]"
227816728,13774620,"[ASSOCIATED_WITH]"
225527733,13797204,"[SYMPTOM]"
225527736,13797204,"[NONE]"
225527738,13797204,"[IS_A]"
225527740,13797204,"[CAUSES]"
225527742,13797204,"[OTHER]"
225527748,13797204,"[NONE]"
225527751,13797204,"[PREVENTS]"
225527757,13797204,"[OTHER]"
225527758,13797204,"[OTHER]"
225527759,13797204,"[OTHER]"
227301399,13830562,"[TREATS]"
227301408,13830562,"[CONTRAINDICATES]"
227301401,13890828,"[OTHER]"
227816712,13890828,"[OTHER]"
225527750,13917479,"[MANIFESTATION]"
227816703,13933619,"[SYMPTOM]"
227816704,13933619,"[SYMPTOM]"
227816710,13933619,"[OTHER]"
227816701,13939700,"[MANIFESTATION]"
227816711,13939700,"[TREATS]"
227816712,13939700,"[MANIFESTATION]"
227816714,13939700,"[CAUSES]"
227816716,13939700,"[MANIFESTATION]"
227816718,13939700,"[CAUSES]"
227816722,13939700,"[OTHER]"
227816724,13939700,"[TREATS]"
227816725,13939700,"[ASSOCIATED_WITH]"
227816729,13939700,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527733,13997142,"[SYMPTOM]"
225527734,13997142,"[LOCATION]"
225527736,13997142,"[LOCATION]"
225527738,13997142,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527746,13997142,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527751,13997142,"[PREVENTS]"
225527753,13997142,"[SYMPTOM]"
225527757,13997142,"[CAUSES]
[SYMPTOM]"
225527758,13997142,"[TREATS]"
225527759,13997142,"[LOCATION]"
227301391,14007007,"[OTHER]"
227301405,14007007,"[ASSOCIATED_WITH]"
227816700,14007007,"[OTHER]"
227816705,14007007,"[ASSOCIATED_WITH]"
227816706,14007007,"[CAUSES]"
227816708,14007007,"[CAUSES]"
227816713,14007007,"[ASSOCIATED_WITH]"
227816714,14007007,"[ASSOCIATED_WITH]"
227816717,14007007,"[NONE]"
227816720,14007007,"[SIDE_EFFECT]"
227816722,14007007,"[ASSOCIATED_WITH]"
227816725,14007007,"[ASSOCIATED_WITH]"
227816700,14026170,"[SYMPTOM]"
227816702,14026170,"[OTHER]"
227816703,14026170,"[NONE]"
227816705,14026170,"[OTHER]"
227816707,14026170,"[SYMPTOM]"
227816710,14026170,"[IS_A]"
227816715,14026170,"[CAUSES]"
227816717,14026170,"[SYMPTOM]"
227816719,14026170,"[OTHER]"
227816726,14026170,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527734,14037695,"[OTHER]"
225527735,14037695,"[SYMPTOM]"
225527739,14037695,"[CAUSES]"
225527741,14037695,"[SYMPTOM]"
225527744,14037695,"[SIDE_EFFECT]"
225527749,14037695,"[NONE]"
225527751,14037695,"[NONE]"
225527755,14037695,"[TREATS]"
225527758,14037695,"[OTHER]"
225527760,14037695,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301388,14037695,"[SYMPTOM]"
227301390,14037695,"[SYMPTOM]"
227301391,14037695,"[IS_A]"
227301394,14037695,"[CAUSES]"
227301399,14037695,"[CAUSES]"
227301401,14037695,"[OTHER]"
227301403,14037695,"[LOCATION]"
227301405,14037695,"[LOCATION]"
227301412,14037695,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301416,14037695,"[OTHER]"
227816722,14037695,"[OTHER]"
225527738,14046163,"[IS_A]"
225527740,14046163,"[CAUSES]"
225527742,14046163,"[CAUSES]"
225527748,14046163,"[OTHER]
[NONE]"
225527749,14046163,"[ASSOCIATED_WITH]"
225527751,14046163,"[NONE]"
225527755,14046163,"[PREVENTS]"
225527756,14046163,"[IS_A]
[OTHER]"
225527759,14046163,"[OTHER]"
225527760,14046163,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527751,14050729,"[CONTRAINDICATES]"
225527731,14051666,"[SYMPTOM]"
225527734,14051666,"[OTHER]"
225527735,14051666,"[SYMPTOM]"
225527738,14051666,"[IS_A]"
225527741,14051666,"[OTHER]"
225527744,14051666,"[CAUSES]"
225527746,14051666,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527751,14051666,"[TREATS]"
225527752,14051666,"[PREVENTS]"
225527754,14051666,"[TREATS]
[PREVENTS]"
227301389,14051666,"[NONE]"
227301397,14051666,"[CAUSES]"
227301398,14051666,"[CAUSES]"
227301399,14051666,"[SIDE_EFFECT]"
227301402,14051666,"[MANIFESTATION]"
227301406,14051666,"[OTHER]"
227301408,14051666,"[ASSOCIATED_WITH]"
227301410,14051666,"[TREATS]
[OTHER]"
227301414,14051666,"[OTHER]"
227301415,14051666,"[NONE]"
227816702,14051666,"[NONE]"
227816703,14051666,"[SYMPTOM]"
227816706,14051666,"[CAUSES]"
227816707,14051666,"[OTHER]"
227816709,14051666,"[OTHER]"
227816714,14051666,"[NONE]"
227816719,14051666,"[NONE]"
227816720,14051666,"[CAUSES]"
227816723,14051666,"[TREATS]"
227816727,14051666,"[OTHER]"
225527735,14055969,"[SYMPTOM]"
225527747,14055969,"[LOCATION]
[OTHER]"
225527754,14055969,"[TREATS]"
225527757,14055969,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301388,14055969,"[SYMPTOM]"
227301389,14055969,"[NONE]"
227301390,14055969,"[SYMPTOM]"
227301398,14055969,"[SIDE_EFFECT]"
227301400,14055969,"[NONE]"
227301402,14055969,"[ASSOCIATED_WITH]"
227301403,14055969,"[LOCATION]
[SIDE_EFFECT]"
227301409,14055969,"[OTHER]"
227301410,14055969,"[NONE]"
227301411,14055969,"[NONE]"
225527736,14058877,"[CAUSES]"
225527739,14058877,"[CAUSES]"
225527742,14058877,"[CAUSES]"
225527748,14058877,"[LOCATION]"
225527751,14058877,"[TREATS]
[PREVENTS]"
225527752,14058877,"[TREATS]
[PREVENTS]"
225527753,14058877,"[IS_A]
[PART_OF]"
225527754,14058877,"[TREATS]
[PREVENTS]"
225527755,14058877,"[TREATS]"
225527756,14058877,"[ASSOCIATED_WITH]"
227301387,14058877,"[CAUSES]
[SYMPTOM]
[SIDE_EFFECT]"
227301405,14058877,"[MANIFESTATION]"
227301407,14058877,"[PREVENTS]"
225527731,14062837,"[SYMPTOM]"
225527732,14062837,"[SYMPTOM]"
225527740,14062837,"[CAUSES]"
225527743,14062837,"[SYMPTOM]"
225527745,14062837,"[SYMPTOM]"
225527752,14062837,"[PREVENTS]"
225527753,14062837,"[ASSOCIATED_WITH]"
225527755,14062837,"[SYMPTOM]"
225527758,14062837,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527759,14062837,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301388,14062837,"[ASSOCIATED_WITH]"
227301390,14062837,"[SYMPTOM]"
227301399,14062837,"[SIDE_EFFECT]"
227301402,14062837,"[ASSOCIATED_WITH]"
227301407,14062837,"[PREVENTS]"
227301408,14062837,"[OTHER]"
227301410,14062837,"[PREVENTS]"
227301413,14062837,"[OTHER]"
227301415,14062837,"[LOCATION]"
227301416,14062837,"[IS_A]"
227816701,14062837,"[SYMPTOM]"
227816702,14062837,"[MANIFESTATION]"
227816703,14062837,"[CAUSES]"
227816707,14062837,"[CAUSES]"
227816712,14062837,"[ASSOCIATED_WITH]"
227816715,14062837,"[CAUSES]"
227816716,14062837,"[CAUSES]"
227816721,14062837,"[ASSOCIATED_WITH]"
227816723,14062837,"[TREATS]"
227816726,14062837,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527732,14067668,"[ASSOCIATED_WITH]"
225527733,14067668,"[MANIFESTATION]"
225527739,14067668,"[LOCATION]"
225527742,14067668,"[CAUSES]"
225527744,14067668,"[LOCATION]"
225527748,14067668,"[CAUSES]"
225527752,14067668,"[LOCATION]"
225527753,14067668,"[ASSOCIATED_WITH]"
225527757,14067668,"[DIAGNOSED_BY_TEST_OR_DRUG]"
225527760,14067668,"[CAUSES]"
227301389,14069608,"[NONE]"
227301392,14069608,"[CAUSES]"
227301393,14069608,"[CAUSES]"
227301397,14069608,"[CAUSES]"
227301402,14069608,"[PART_OF]"
227301406,14069608,"[LOCATION]"
227301407,14069608,"[PREVENTS]"
227301409,14069608,"[CAUSES]"
227301413,14069608,"[DIAGNOSED_BY_TEST_OR_DRUG]"
227301414,14069608,"[LOCATION]"
227816702,14081714,"[ASSOCIATED_WITH]"
227816706,14081714,"[OTHER]"
225527733,14083273,"[SYMPTOM]"
225527742,14083895,"[OTHER]"
225527744,14083895,"[SIDE_EFFECT]"
225527754,14083895,"[PREVENTS]"
225527755,14083895,"[PREVENTS]"
225527756,14083895,"[PART_OF]"
227816707,14111684,"[SYMPTOM]"
227816718,14111684,"[ASSOCIATED_WITH]"
227301390,14119448,"[CONTRAINDICATES]"
227301393,14119448,"[SYMPTOM]"
227301395,14119448,"[SYMPTOM]"
