"index","relation-type","term1","b1","e1","term2","b2","e2","sentence","job"
"1071","TWrex-location","[JAW]","54","57","[CYST]","58","62","Finally, the article discussed the differentiation of [JAW] [CYST]s from benign tumors that appear in the jaws.","0"
"1072","TWrex-location","[JAW]","102","105","[CYST]","58","62","Finally, the article discussed the differentiation of jaw [CYST]s from benign tumors that appear in the [JAW]s.","0"
"1073","TWrex-location","[ARTERY]","95","101","[ANEURYSM]","102","110","Angiographic restenosis and clinical outcome are not affected by the development of a coronary [ARTERY] [ANEURYSM] after percutaneous transluminal coronary artery or stent placement.","0"
"1074","TWrex-location","[ARTERY]","152","158","[ANEURYSM]","102","110","Angiographic restenosis and clinical outcome are not affected by the development of a coronary artery [ANEURYSM] after percutaneous transluminal coronary [ARTERY] or stent placement.","0"
"1075","TWrex-location","[COLON]","111","116","[ANGIODYSPLASIA]","83","97","He subsequently bled from various sites in the gastrointestinal tract including an [ANGIODYSPLASIA] of the right [COLON], which was successfully treated by right hemicolectomy.","0"
"1076","TWrex-location","[TOOTH]","200","205","[PAIN]","206","210","Evidence for excitable properties of odontoblasts and clustering of key molecules at the site of odontoblast-nerve contact strongly suggest that odontoblasts may operate as sensor cells that initiate [TOOTH] [PAIN] transmission.","0"
"1077","TWrex-location","[BONE]","70","74","[METASTASIS]","75","85","Postoperative adjuvant chemotherapy was added with bisphosphonate for [BONE] [METASTASIS] of breast cancer.","0"
"1078","TWrex-location","[LIVER]","0","5","[CIRRHOSIS]","185","194","[LIVER] transplantation (LT) is the standard therapeutic approach for the treatment of end-stage acute and chronic autoimmune liver disease as autoimmune hepatitis (AIH), primary biliary [CIRRHOSIS] (PBC) and primary sclerosing cholangitis (PSC.","0"
"1079","TWrex-location","[LIVER]","124","129","[CIRRHOSIS]","185","194","Liver transplantation (LT) is the standard therapeutic approach for the treatment of end-stage acute and chronic autoimmune [LIVER] disease as autoimmune hepatitis (AIH), primary biliary [CIRRHOSIS] (PBC) and primary sclerosing cholangitis (PSC.","0"
"1080","TWrex-location","[VALVE]","106","111","[PROLAPSE]","258","266","The results suggest that the subendocardial site on the atrial aspect at the middle portion of the mitral [VALVE] is rich in nerve endings, including the afferent nerves, and that mechanical stimuli from this area caused by abnormal coaptation in mitral valve [PROLAPSE] may produce an improper circuit in autonomic nerve function between the central and mitral valve nervous systems.","0"
"1081","TWrex-location","[VALVE]","252","257","[PROLAPSE]","258","266","The results suggest that the subendocardial site on the atrial aspect at the middle portion of the mitral valve is rich in nerve endings, including the afferent nerves, and that mechanical stimuli from this area caused by abnormal coaptation in mitral [VALVE] [PROLAPSE] may produce an improper circuit in autonomic nerve function between the central and mitral valve nervous systems.","0"
"1082","TWrex-location","[VALVE]","358","363","[PROLAPSE]","258","266","The results suggest that the subendocardial site on the atrial aspect at the middle portion of the mitral valve is rich in nerve endings, including the afferent nerves, and that mechanical stimuli from this area caused by abnormal coaptation in mitral valve [PROLAPSE] may produce an improper circuit in autonomic nerve function between the central and mitral [VALVE] nervous systems.","0"
"1083","TWrex-location","[LEG]","46","49","[PAIN]","50","54","18 patients had varying degrees of lumbago or [LEG] [PAIN] and 1 complained of serious lower abdominal pain, especially after coitus.","0"
"1084","TWrex-location","[LEG]","46","49","[PAIN]","99","103","18 patients had varying degrees of lumbago or [LEG] pain and 1 complained of serious lower abdominal [PAIN], especially after coitus.","0"
"1085","TWrex-location","[SYSTEM]","113","119","[TRANSITIONAL CELL CARCINOMA]","8","35","Because [TRANSITIONAL CELL CARCINOMA] can present even 8 years after surgery and in other sites within the urinary [SYSTEM], careful follow-up is essential.","0"
"1086","TWrex-location","[HEART]","120","125","[FAILURE]","100","107","We measured hypoxic and hypercapnic ventilatory drive in a 64 year old woman with acute respiratory [FAILURE], congestive [HEART] failure and obesity when she was in remission.","0"
"1087","TWrex-location","[HEART]","120","125","[FAILURE]","126","133","We measured hypoxic and hypercapnic ventilatory drive in a 64 year old woman with acute respiratory failure, congestive [HEART] [FAILURE] and obesity when she was in remission.","0"
"1088","TWrex-location","[LARYNX]","88","94","[CARCINOMA]","71","80","Hypocalcemia, although a relatively uncommon sequela of operations for [CARCINOMA] of the [LARYNX] and pharynx, often presents as an acute medical emergency.","0"
"1089","TWrex-location","[HEART]","62","67","[FAILURE]","68","75","Several cardiovascular diseases, such as myocardial fibrosis, [HEART] [FAILURE], cardiomyopathy and pulmonary hypertension, have been found to be associated with changes in myocardial VIP concentration or with alteration of affinity, density and physiological responsiveness of VIP/PACAP receptors.","0"
"1090","TWrex-location","[HEART]","61","66","[FAILURE]","67","74","However, about 30% of these animals present a progression to [HEART] [FAILURE] and eventually die as a consequence of the disease.","0"
"1091","TWrex-location","[LUNG]","236","240","[INFECTION]","241","250","These results show that GM-CSF, via PU.1, regulates constitutive AM FcgammaR expression and opsonophagocytosis and is required for the IFN-gamma-dependent regulation of AM FcgammaR expression, enabling AMs to release IL-18/IL-12 during [LUNG] [INFECTION].","0"
"1092","TWrex-location","[BONE]","135","139","[OSTEOPOROSIS]","31","43","With respect to postmenopausal [OSTEOPOROSIS], there is strong evidence that active vitamin D analogs (but not plain vitamin D) may have [BONE]-sparing actions.","0"
"1093","TWrex-location","[LIVER]","8","13","[DISEASE]","14","21","Because [LIVER] [DISEASE] affects only a proportion of infants with PiZ phenotype and because the severity of their liver disease is so variable, we have analysed the outcome of liver disease in 27 observed families and in 20 previously reported families with more than one child with PiZ.","0"
"1094","TWrex-location","[LIVER]","8","13","[DISEASE]","118","125","Because [LIVER] disease affects only a proportion of infants with PiZ phenotype and because the severity of their liver [DISEASE] is so variable, we have analysed the outcome of liver disease in 27 observed families and in 20 previously reported families with more than one child with PiZ.","0"
"1095","TWrex-location","[LIVER]","8","13","[DISEASE]","180","187","Because [LIVER] disease affects only a proportion of infants with PiZ phenotype and because the severity of their liver disease is so variable, we have analysed the outcome of liver [DISEASE] in 27 observed families and in 20 previously reported families with more than one child with PiZ.","0"
"1096","TWrex-location","[LIVER]","112","117","[DISEASE]","14","21","Because liver [DISEASE] affects only a proportion of infants with PiZ phenotype and because the severity of their [LIVER] disease is so variable, we have analysed the outcome of liver disease in 27 observed families and in 20 previously reported families with more than one child with PiZ.","0"
"1097","TWrex-location","[LIVER]","112","117","[DISEASE]","118","125","Because liver disease affects only a proportion of infants with PiZ phenotype and because the severity of their [LIVER] [DISEASE] is so variable, we have analysed the outcome of liver disease in 27 observed families and in 20 previously reported families with more than one child with PiZ.","0"
"1098","TWrex-location","[LIVER]","112","117","[DISEASE]","180","187","Because liver disease affects only a proportion of infants with PiZ phenotype and because the severity of their [LIVER] disease is so variable, we have analysed the outcome of liver [DISEASE] in 27 observed families and in 20 previously reported families with more than one child with PiZ.","0"
"1099","TWrex-location","[LIVER]","174","179","[DISEASE]","14","21","Because liver [DISEASE] affects only a proportion of infants with PiZ phenotype and because the severity of their liver disease is so variable, we have analysed the outcome of [LIVER] disease in 27 observed families and in 20 previously reported families with more than one child with PiZ.","0"
"1100","TWrex-location","[LIVER]","174","179","[DISEASE]","118","125","Because liver disease affects only a proportion of infants with PiZ phenotype and because the severity of their liver [DISEASE] is so variable, we have analysed the outcome of [LIVER] disease in 27 observed families and in 20 previously reported families with more than one child with PiZ.","0"
"1101","TWrex-location","[LIVER]","174","179","[DISEASE]","180","187","Because liver disease affects only a proportion of infants with PiZ phenotype and because the severity of their liver disease is so variable, we have analysed the outcome of [LIVER] [DISEASE] in 27 observed families and in 20 previously reported families with more than one child with PiZ.","0"
"1102","TWrex-location","[LUNG]","80","84","[CANCER]","85","91","The diagnostic value of the water-soluble cytokeratin 19 fragment CYFRA 21-1 in [LUNG] [CANCER] was assessed in comparison with carcinoembryonic antigen, squamous cell carcinoma antigen, and neuron-specific enolase.","0"
"1103","TWrex-location","[NECK]","180","184","[DIFFERENTIATED THYROID CARCINOMA]","14","46","Patients with [DIFFERENTIATED THYROID CARCINOMA] (DTC), who have undergone thyroidectomy and radioablation with iodine (131I), are usually monitored with ultrasonography (US) of the [NECK], 131I whole body scan (WBS), and determination of thyroglobulin (Tg) concentrations in serum.","0"
"1104","TWrex-location","[EYE]","69","72","[OCULAR HYPERTENSION]","42","61","Ten male monkeys with argon laser-induced [OCULAR HYPERTENSION] in one [EYE] for an average duration of 2.4+/-0.7 years, were sedated with ketamine hydrochloride, and the CCT, ECD, and ACS measured at the center of the cornea of both eyes with a Topcon SP-2000P non-contact specular microscope (Topcon America Corporation((R)), Paramus, NJ, USA.","0"
"1105","TWrex-location","[EYE]","230","233","[OCULAR HYPERTENSION]","42","61","Ten male monkeys with argon laser-induced [OCULAR HYPERTENSION] in one eye for an average duration of 2.4+/-0.7 years, were sedated with ketamine hydrochloride, and the CCT, ECD, and ACS measured at the center of the cornea of both [EYE]s with a Topcon SP-2000P non-contact specular microscope (Topcon America Corporation((R)), Paramus, NJ, USA.","0"
"1106","TWrex-location","[LUNG]","74","78","[CANCER]","79","85","A review of the literature concerning synchronous or metachronous primary [LUNG] [CANCER]s is also presented.","0"
"1107","TWrex-location","[HEART]","202","207","[FAILURE]","208","215","To this end, we compared the vasoprotective effect of chronic treatment with zofenopril (plus SH-group) versus lisinopril (no SH-group), or N-acetylcysteine (only SH-group) in myocardial infarcted (MI) [HEART] [FAILURE] rats.","0"
"1108","TWrex-location","[LIVER]","145","150","[DISEASE]","151","158","Enhancement of aromatization of androgens to estrogens is important in the pathogenesis of gynecomastia associated with obesity, aging, puberty, [LIVER] [DISEASE], thyrotoxicosis, 17-oxosteroid reductase deficiency.","0"
"1109","TWrex-location","[LIVER]","58","63","[CIRRHOSIS]","137","146","The study group consisted of 53 patients, 36 of them with [LIVER] disease of different etiology (postviral, ethyltoxic, cryptogenic, liver [CIRRHOSIS] on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1110","TWrex-location","[LIVER]","58","63","[CIRRHOSIS]","191","200","The study group consisted of 53 patients, 36 of them with [LIVER] disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, liver [CIRRHOSIS] induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1111","TWrex-location","[LIVER]","58","63","[CIRRHOSIS]","260","269","The study group consisted of 53 patients, 36 of them with [LIVER] disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary [CIRRHOSIS] in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1112","TWrex-location","[LIVER]","58","63","[CIRRHOSIS]","286","295","The study group consisted of 53 patients, 36 of them with [LIVER] disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of [CIRRHOSIS], Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1113","TWrex-location","[LIVER]","58","63","[CIRRHOSIS]","330","339","The study group consisted of 53 patients, 36 of them with [LIVER] disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of [CIRRHOSIS]), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1114","TWrex-location","[LIVER]","131","136","[CIRRHOSIS]","137","146","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, [LIVER] [CIRRHOSIS] on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1115","TWrex-location","[LIVER]","131","136","[CIRRHOSIS]","191","200","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, [LIVER] cirrhosis on the basis of autoimmune hepatitis, liver [CIRRHOSIS] induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1116","TWrex-location","[LIVER]","131","136","[CIRRHOSIS]","260","269","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, [LIVER] cirrhosis on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary [CIRRHOSIS] in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1117","TWrex-location","[LIVER]","131","136","[CIRRHOSIS]","286","295","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, [LIVER] cirrhosis on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of [CIRRHOSIS], Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1118","TWrex-location","[LIVER]","131","136","[CIRRHOSIS]","330","339","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, [LIVER] cirrhosis on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of [CIRRHOSIS]), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1119","TWrex-location","[LIVER]","185","190","[CIRRHOSIS]","137","146","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver [CIRRHOSIS] on the basis of autoimmune hepatitis, [LIVER] cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1120","TWrex-location","[LIVER]","185","190","[CIRRHOSIS]","191","200","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, [LIVER] [CIRRHOSIS] induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1121","TWrex-location","[LIVER]","185","190","[CIRRHOSIS]","260","269","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, [LIVER] cirrhosis induced by primary sclerosing cholangitis, primary biliary [CIRRHOSIS] in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1122","TWrex-location","[LIVER]","185","190","[CIRRHOSIS]","286","295","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, [LIVER] cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of [CIRRHOSIS], Wilson's disease in the stage of cirrhosis), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1123","TWrex-location","[LIVER]","185","190","[CIRRHOSIS]","330","339","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, [LIVER] cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of [CIRRHOSIS]), 7 patients with liver steatofibrosis and 10 control persons.","0"
"1124","TWrex-location","[LIVER]","358","363","[CIRRHOSIS]","137","146","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver [CIRRHOSIS] on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with [LIVER] steatofibrosis and 10 control persons.","0"
"1125","TWrex-location","[LIVER]","358","363","[CIRRHOSIS]","191","200","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, liver [CIRRHOSIS] induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with [LIVER] steatofibrosis and 10 control persons.","0"
"1126","TWrex-location","[LIVER]","358","363","[CIRRHOSIS]","260","269","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary [CIRRHOSIS] in the stage of cirrhosis, Wilson's disease in the stage of cirrhosis), 7 patients with [LIVER] steatofibrosis and 10 control persons.","0"
"1127","TWrex-location","[LIVER]","358","363","[CIRRHOSIS]","286","295","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of [CIRRHOSIS], Wilson's disease in the stage of cirrhosis), 7 patients with [LIVER] steatofibrosis and 10 control persons.","0"
"1128","TWrex-location","[LIVER]","358","363","[CIRRHOSIS]","330","339","The study group consisted of 53 patients, 36 of them with liver disease of different etiology (postviral, ethyltoxic, cryptogenic, liver cirrhosis on the basis of autoimmune hepatitis, liver cirrhosis induced by primary sclerosing cholangitis, primary biliary cirrhosis in the stage of cirrhosis, Wilson's disease in the stage of [CIRRHOSIS]), 7 patients with [LIVER] steatofibrosis and 10 control persons.","0"
"1129","TWrex-location","[BACK]","36","40","[PAIN]","41","45","Patients with chronic disabling low-[BACK] [PAIN] have poor prospects of returning to work.","0"
"1130","TWrex-location","[BONE]","13","17","[TUBERCULOSIS]","205","217","More than 50 [BONE] sarcomas have occurred among a collective of about 800 patients who had been injected in Germany after World War II with large activities of radium-224 for the intended treatment of bone [TUBERCULOSIS] and ankylosing spondylitis.","0"
"1131","TWrex-location","[BONE]","200","204","[TUBERCULOSIS]","205","217","More than 50 bone sarcomas have occurred among a collective of about 800 patients who had been injected in Germany after World War II with large activities of radium-224 for the intended treatment of [BONE] [TUBERCULOSIS] and ankylosing spondylitis.","0"
"1132","TWrex-location","[BRAIN]","66","71","[INJURY]","72","78","Mild hypothermia has an important role in the treatment of severe [BRAIN] [INJURY] and there are therapeutic windows for this technique for patients with severe brain injury.","0"
"1133","TWrex-location","[BRAIN]","66","71","[INJURY]","163","169","Mild hypothermia has an important role in the treatment of severe [BRAIN] injury and there are therapeutic windows for this technique for patients with severe brain [INJURY].","0"
"1134","TWrex-location","[BRAIN]","157","162","[INJURY]","72","78","Mild hypothermia has an important role in the treatment of severe brain [INJURY] and there are therapeutic windows for this technique for patients with severe [BRAIN] injury.","0"
"1135","TWrex-location","[BRAIN]","157","162","[INJURY]","163","169","Mild hypothermia has an important role in the treatment of severe brain injury and there are therapeutic windows for this technique for patients with severe [BRAIN] [INJURY].","0"
"1136","TWrex-location","[BONE]","111","115","[OSTEOPENIA]","74","84","Since, unlike humans, most laboratory animals including rats only exhibit [OSTEOPENIA] and do not fracture their [BONE]s, the proposed thresholds are intended to serve as categorical tools to define bone quality and not to predict fracture risk.","0"
"1137","TWrex-location","[BONE]","195","199","[OSTEOPENIA]","74","84","Since, unlike humans, most laboratory animals including rats only exhibit [OSTEOPENIA] and do not fracture their bones, the proposed thresholds are intended to serve as categorical tools to define [BONE] quality and not to predict fracture risk.","0"
"1138","TWrex-location","[BREAST]","37","43","[CANCER]","44","50","Thus, the heterogeneity of different [BREAST] [CANCER]s may reflect the activation of different oncogenic pathways, different cellular targets in which these genetic changes occur, or both.","0"
"1139","TWrex-location","[LUNG]","53","57","[PNEUMONITIS]","17","28","Hypersensitivity [PNEUMONITIS] (HP) is an interstitial [LUNG] disease associated with repeated exposure to a wide range of inhaled organic dusts and related occupational allergens.","0"
"1140","TWrex-location","[LUNG]","204","208","[PNEUMONITIS]","85","96","To evaluate the clinical usefulness of Ga-67 imaging for the assessment of radiation [PNEUMONITIS], 12 patients who had developed radiation pneumonitis after receiving radiotherapy alone for non-small-cell [LUNG] cancer from 1979 through 1988 were reviewed.","0"
"1141","TWrex-location","[LUNG]","204","208","[PNEUMONITIS]","138","149","To evaluate the clinical usefulness of Ga-67 imaging for the assessment of radiation pneumonitis, 12 patients who had developed radiation [PNEUMONITIS] after receiving radiotherapy alone for non-small-cell [LUNG] cancer from 1979 through 1988 were reviewed.","0"
"1142","TWrex-location","[BREAST]","86","92","[UBC]","220","223","The purpose of this study was to address the question whether patients with bilateral [BREAST] cancer (BBC) have a worse prognosis in terms of recurrence and survival than patients with primarily unilateral breast cancer ([UBC]) following breast-conserving treatment (BCT.","0"
"1143","TWrex-location","[BREAST]","205","211","[UBC]","220","223","The purpose of this study was to address the question whether patients with bilateral breast cancer (BBC) have a worse prognosis in terms of recurrence and survival than patients with primarily unilateral [BREAST] cancer ([UBC]) following breast-conserving treatment (BCT.","0"
"1144","TWrex-location","[BREAST]","235","241","[UBC]","220","223","The purpose of this study was to address the question whether patients with bilateral breast cancer (BBC) have a worse prognosis in terms of recurrence and survival than patients with primarily unilateral breast cancer ([UBC]) following [BREAST]-conserving treatment (BCT.","0"
"1145","TWrex-location","[RETINA]","188","194","[DIABETIC RETINOPATHY]","111","131","Changes in the choroid, especially in diabetic choriocapillaries can be suspected to be a supporting factor in [DIABETIC RETINOPATHY] by a decrease of oxygenation of the outer layers of the [RETINA].","0"
"1146","TWrex-location","[LIVER]","62","67","[DISEASE]","68","75","The high producer lineage (50-4) develops a necroinflammatory [LIVER] [DISEASE] that progresses to hepatocellular carcinoma (HCC), whereas the low producer lineage (107-5) displays no histopathologic changes other than ground glass hepatocytes.","0"
"1147","TWrex-location","[LIVER]","297","302","[HEPATOMEGALY]","43","55","The usual clinical presentation is painful [HEPATOMEGALY] or a painful epigastric mass. We present the case of a 64-yr-old white man who presented with fevers, drenching night sweats, fatigue, leukocytosis, an elevated erythrocyte sedimentation rate, and an indistinct mass in the right lobe of his [LIVER] on CT scan.","0"
"1148","TWrex-location","[LIVER]","50","55","[DISEASE]","115","122","Despite its technical challenges, the outcomes of [LIVER] transplantation in pediatric patients with end-stage liver [DISEASE] are excellent and result in significant long-term patient and graft survival.","0"
"1149","TWrex-location","[LIVER]","109","114","[DISEASE]","115","122","Despite its technical challenges, the outcomes of liver transplantation in pediatric patients with end-stage [LIVER] [DISEASE] are excellent and result in significant long-term patient and graft survival.","0"
"1150","TWrex-location","[CNS]","114","117","[GLIOBLASTOMA]","10","22","Malignant [GLIOBLASTOMA] is one of the highest proliferative and invasive tumors within the central nervous system ([CNS]); the therapeutical options for this disease are still very poor.","0"
"1151","TWrex-location","[SKIN]","16","20","[NUMBNESS]","0","8","[NUMBNESS] of the [SKIN] was reported by 54% of the patients and pain during knee walking was described as mild in 25% and severe in 2%.","0"
"1152","TWrex-location","[HEART]","181","186","[FAILURE]","187","194","Herein, we describe a case of an adult man who was operated on initially for advanced aortic valve endocarditis with a large periannular abscess cavity and who developed congestive [HEART] [FAILURE] 3 months later.","0"
"1153","TWrex-location","[LIVER]","107","112","[FIBROSIS]","113","121","It remains unknown whether Stat3 influences the apoptotic-proliferation balance and how this may relate to [LIVER] [FIBROSIS] progression in HCV-infected patients.","0"
"1154","TWrex-location","[DEEP VEIN]","73","82","[THROMBOSIS]","129","139","A new technique, ultrasonic Doppler angiography, was used to examine the [DEEP VEIN]s in 50 legs of 40 patients in which deep vein [THROMBOSIS] was suspected.","0"
"1155","TWrex-location","[DEEP VEIN]","119","128","[THROMBOSIS]","129","139","A new technique, ultrasonic Doppler angiography, was used to examine the deep veins in 50 legs of 40 patients in which [DEEP VEIN] [THROMBOSIS] was suspected.","0"
"1156","TWrex-location","[CHEST]","14","19","[PAIN]","20","24","Patients with [CHEST] [PAIN] admitted for elective coronary angiography were monitored by simultaneous impedance cardiography and Doppler echocardiography before, during, and after treadmill exercise.","0"
"1157","TWrex-location","[HEART]","104","109","[FAILURE]","110","117","Hemodynamic analyses in mutant animals demonstrated abnormal cardiac activity which ultimately leads to [HEART] [FAILURE].","0"
"1158","TWrex-location","[SKIN]","47","51","[CANCER]","52","58","Exposure to UV is a recognised risk factor for [SKIN] [CANCER] and it also induces immunosuppression to a variety of antigens encountered following the irradiation.","0"
"1159","TWrex-location","[BOWEL]","68","73","[COLITIS]","113","120","Our case demonstrates the difficulty in distinguishing inflammatory [BOWEL] disease (Crohn's disease or ulcerative [COLITIS]) at onset from atypical infectious colitis.","0"
"1160","TWrex-location","[BOWEL]","68","73","[COLITIS]","156","163","Our case demonstrates the difficulty in distinguishing inflammatory [BOWEL] disease (Crohn's disease or ulcerative colitis) at onset from atypical infectious [COLITIS].","0"
"1161","TWrex-location","[GALLBLADDER]","142","153","[AGENESIS]","126","134","Such association may be incidental or could represent the occurrence of a concomitant metabolic error in adults with isolated [AGENESIS] of the [GALLBLADDER].","0"
"1162","TWrex-location","[LIVER]","64","69","[HBV]","20","23","Infection with both [HBV] and HCV are important causes of chronic [LIVER] disease in the Yemen Republic.","0"
"1163","TWrex-location","[BOWEL]","345","350","[COLONIC CROHN'S DISEASE]","120","143","Results for patients with pancreatic insufficiency, intestinal bacterial overgrowth, primary hypolactasia, ileocolic or [COLONIC CROHN'S DISEASE], and ulcerative colitis were comparable with those in normal controls, whereas in 23 out of 24 untreated coeliacs, and five out of eight patients with Crohn's disease involving the more proximal small [BOWEL], the cellobiose/mannitol ratio was clearly abnormal.","0"
"1164","TWrex-location","[SKIN]","104","108","[ITCHING]","114","121","A 40-year-old Latin American woman presented for evaluation with a 5-week history of redness, thickened [SKIN], and [ITCHING] of the knees, as well as persistent redness and thickened skin of the palms and soles consistent with Papillon-Lefèvre syndrome (PLS.","0"
"1165","TWrex-location","[SKIN]","180","184","[ITCHING]","114","121","A 40-year-old Latin American woman presented for evaluation with a 5-week history of redness, thickened skin, and [ITCHING] of the knees, as well as persistent redness and thickened [SKIN] of the palms and soles consistent with Papillon-Lefèvre syndrome (PLS.","0"
"1166","TWrex-location","[LUNG]","111","115","[ADENOCARCINOMA]","116","130","Thus, ERalpha and ERbeta expression does not correlate with the effect of ER ligands on cellular activities in [LUNG] [ADENOCARCINOMA] cells.","0"
"1167","TWrex-location","[LUNG]","145","149","[CANCER]","150","156","Despite documented superiority of positron emission tomography over other investigative modalities in the preoperative staging of non-small cell [LUNG] [CANCER], a proportion of patients will have an inaccurate staging of their mediastinal nodes.","0"
"1168","TWrex-location","[LIVER]","116","121","[FAILURE]","159","166","This case suggests that deep coma without electroencephalogram waves may not be a contraindication for living donor [LIVER] transplantation in fulminant hepatic [FAILURE] patients, if the brain edema is not severe.","0"
"1169","TWrex-location","[CNS]","149","152","[MULTIPLE SCLEROSIS]","0","18","[MULTIPLE SCLEROSIS] (MS) is a chronic inflammatory disease characterized by multifocal demyelination and axonal damage in the central nervous system ([CNS].","0"
"1170","TWrex-location","[PITUITARY]","32","41","[TUMOR]","147","152","In summary, alphaGSU.PTTGxRb+/- [PITUITARY] glands exhibit enhanced cellular activity, increased volume, and higher prevalence of anterior pituitary [TUMOR]s, indicating that changes in pituitary PTTG content directly relate to both pituitary trophic status and tumorigenic potential.","0"
